번호,시간,회사명,종목코드,공시제목,제출인
571,2008-10-14 11:34,한국알콜,17890,소송등의판결ㆍ결정,한국알콜산업
570,2008-10-10 18:02,CT&T,50470,소송등의제기ㆍ신청,씨티앤티
569,2008-10-09 17:29,이롬텍,45400,횡령ㆍ배임혐의발생,이롬텍
568,2008-10-09 16:06,와이즈파워,40670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",와이즈파워
567,2008-10-09 15:02,다휘,55250,소송등의판결ㆍ결정,다휘
566,2008-10-08 17:23,폴켐,33190,"소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)",폴켐
565,2008-10-08 15:37,다휘,55250,소송등의제기ㆍ신청,다휘
564,2008-10-06 18:02,테이크시스템,76090,대표이사변경,테이크시스템즈
563,2008-10-06 15:58,파나진,46210,대표이사변경,파나진
562,2008-10-06 15:25,제이콤,60750,대표이사변경,제이콤
561,2008-10-02 17:58,티이씨,67950,[정정]횡령ㆍ배임혐의발생,티이씨
560,2008-10-02 13:59,인지디스플레,37330,대표이사변경,인지디스플레이
559,2008-10-01 15:26,엔케이바이오,19260,대표이사변경,셀텍
558,2008-09-30 17:02,에스에이티,60540,대표이사변경,에스에이티
557,2008-09-29 13:34,카라반케이디이,32570,대표이사변경,카라반케이디이
556,2008-09-25 17:12,듀오백,73190,"[정정]소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)",듀오백
555,2008-09-25 14:14,젬백스,82270,소송등의제기ㆍ신청,젬백스&카엘
554,2008-09-24 16:13,모라리소스,18890,[정정]대표이사변경,브이오산업
553,2008-09-23 17:21,젬백스,82270,대표이사변경,젬백스&카엘
552,2008-09-23 17:10,듀오백,73190,"[정정]소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)[정]",듀오백
551,2008-09-23 16:25,썬코어,51170,소송등의판결ㆍ결정,썬코어
550,2008-09-19 16:09,에이엠에스,44770,회계처리기준위반행위로인한증권선물위원회의검찰고발등,에이엠에스
549,2008-09-18 17:49,코데즈컴바인,47770,대표이사변경,코데즈컴바인
548,2008-09-18 17:37,엠씨티티코어,52210,소송등의제기ㆍ신청,엠씨티티코어
547,2008-09-18 13:51,네스테크,37540,소송등의제기ㆍ신청,네스테크
546,2008-09-17 17:40,모라리소스,18890,대표이사변경[정],브이오산업
545,2008-09-17 15:09,네스테크,37540,소송등의제기ㆍ신청,네스테크
544,2008-09-17 11:29,디에스피,16040,대표이사변경,디에스피이엔티
543,2008-09-17 07:25,아이알디,84810,대표이사변경,아이알디
542,2008-09-17 07:00,월덱스,101160,소송등의제기ㆍ신청,월덱스
541,2008-09-16 17:00,태산엘시디,36210,회생절차개시신청,태산엘시디
540,2008-09-16 11:00,하이드로젠파워,70080,대표이사변경,삼보오토
539,2008-09-12 11:22,네스테크,37540,소송등의판결ㆍ결정,네스테크
538,2008-09-11 14:55,트레이스,52290,소송등의판결ㆍ결정,트레이스
537,2008-09-11 14:25,네스테크,37540,소송등의판결ㆍ결정,네스테크
536,2008-09-11 14:03,ST&I,31800,소송등의판결ㆍ결정,에스티앤아이
535,2008-09-11 14:03,ST&I,31800,소송등의판결ㆍ결정,에스티앤아이
534,2008-09-10 18:00,트레이스,52290,소송등의판결ㆍ결정,트레이스
533,2008-09-10 17:59,트레이스,52290,소송등의판결ㆍ결정,트레이스
532,2008-09-10 14:29,젬백스,82270,대표이사변경,젬백스&카엘
531,2008-09-09 16:35,다휘,55250,소송등의판결ㆍ결정,다휘
530,2008-09-09 16:35,다휘,55250,소송등의판결ㆍ결정,다휘
529,2008-09-09 14:50,좋은사람들,33340,[정정]소송등의판결ㆍ결정,좋은사람들
528,2008-09-08 13:44,네스테크,37540,소송등의제기ㆍ신청,네스테크
527,2008-09-05 18:06,좋은사람들,33340,소송등의판결ㆍ결정[정],좋은사람들
526,2008-09-05 16:34,테이크시스템,76090,대표이사변경,테이크시스템즈
525,2008-09-05 15:07,네오세미테크,89240,대표이사변경,네오세미테크
524,2008-09-05 14:42,ST&I,31800,소송등의판결ㆍ결정,에스티앤아이
523,2008-09-05 14:25,네스테크,37540,소송등의제기ㆍ신청,네스테크
522,2008-09-05 14:02,사라콤,40020,"소송등의판결ㆍ결정(회사 장부 등 열람, 등사 가처분 신청 취하)",사라콤
521,2008-09-05 07:00,ST&I,31800,소송등의판결ㆍ결정,에스티앤아이
520,2008-09-03 17:54,트레이스,52290,횡령ㆍ배임혐의발생,트레이스
519,2008-09-03 16:40,케이에스피,73010,소송등의판결ㆍ결정,케이에스피
518,2008-09-03 16:08,OQP,78590,대표이사변경,온코퀘스트파마슈티컬
517,2008-09-02 16:42,자강,36790,대표이사변경,자강
516,2008-09-02 14:18,프로비타,14420,소송등의제기ㆍ신청,프로비타
515,2008-09-01 17:22,다휘,55250,소송등의제기ㆍ신청,다휘
514,2008-09-01 17:20,뉴보텍,60260,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",뉴보텍
513,2008-09-01 15:31,젬백스,82270,소송등의판결ㆍ결정,젬백스&카엘
512,2008-09-01 14:36,효성오앤비,97870,대표이사변경,효성오앤비
511,2008-09-01 11:01,도움,78610,대표이사변경,도움
510,2008-09-01 07:11,엔케이바이오,19260,대표이사변경,셀텍
509,2008-08-29 17:08,에스씨디,42110,대표이사변경,에스씨디
508,2008-08-29 16:21,큐에스아이,66310,대표이사변경,큐에스아이
507,2008-08-29 16:21,티이씨,67950,대표이사변경,티이씨
506,2008-08-28 17:55,케이알,35950,횡령ㆍ배임혐의발생,케이알
505,2008-08-28 17:43,ST&I,31800,소송등의제기ㆍ신청,에스티앤아이
504,2008-08-28 14:34,3SOFT,36360,소송등의판결ㆍ결정,쓰리소프트
503,2008-08-28 14:32,3SOFT,36360,소송등의판결ㆍ결정,쓰리소프트
502,2008-08-27 17:24,티이씨,67950,횡령ㆍ배임혐의발생[정],티이씨
501,2008-08-27 16:07,지앤알,43630,대표이사변경,지앤알
500,2008-08-27 16:02,씨모텍,81090,"소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)",씨모텍
499,2008-08-27 15:59,네스테크,37540,소송등의제기ㆍ신청,네스테크
498,2008-08-27 15:43,네스테크,37540,소송등의제기ㆍ신청,네스테크
497,2008-08-26 15:51,코데즈컴바인,47770,소송등의판결ㆍ결정,코데즈컴바인
496,2008-08-26 15:10,AD모터스,38120,대표이사변경,에이디모터스
495,2008-08-26 14:49,제너비오믹스,17010,대표이사변경,제너비오믹스
494,2008-08-25 16:13,알이엔,23670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
493,2008-08-25 15:55,알이엔,23670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
492,2008-08-25 15:40,알이엔,23670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
491,2008-08-25 15:34,알이엔,23670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
490,2008-08-25 15:34,알이엔,23670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
489,2008-08-25 14:15,프로비타,14420,소송등의판결ㆍ결정,프로비타
488,2008-08-22 17:55,ST&I,31800,소송등의제기ㆍ신청,에스티앤아이
487,2008-08-22 15:10,케이에스피,73010,소송등의판결ㆍ결정,케이에스피
486,2008-08-22 07:00,ST&I,31800,소송등의판결ㆍ결정,에스티앤아이
485,2008-08-22 07:00,ST&I,31800,소송등의제기ㆍ신청,에스티앤아이
484,2008-08-22 07:00,ST&I,31800,소송등의제기ㆍ신청,에스티앤아이
483,2008-08-22 07:00,ST&I,31800,소송등의판결ㆍ결정,에스티앤아이
482,2008-08-21 18:00,이롬텍,45400,소송등의제기ㆍ신청,이롬텍
481,2008-08-21 16:10,다휘,55250,소송등의제기ㆍ신청,다휘
480,2008-08-21 14:39,위노바,39790,소송등의판결ㆍ결정,위노바
479,2008-08-20 15:21,대호특수강,21040,대표이사변경,대호특수강
478,2008-08-20 15:03,KCI,36670,소송등의제기ㆍ신청,케이씨아이
477,2008-08-19 17:07,위노바,39790,[정정]소송등의판결ㆍ결정,위노바
476,2008-08-19 12:39,알이엔,23670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
475,2008-08-19 12:38,알이엔,23670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
474,2008-08-18 17:26,좋은사람들,33340,소송등의제기ㆍ신청,좋은사람들
473,2008-08-18 16:14,ST&I,31800,[정정]횡령ㆍ배임혐의발생,에스티앤아이
472,2008-08-18 16:03,이화전기,24810,대표이사변경,이화전기공업
471,2008-08-14 16:57,다휘,55250,소송등의제기ㆍ신청,다휘
470,2008-08-14 13:59,아이비진,39060,대표이사변경,아이비진
469,2008-08-13 17:41,평안물산,37240,횡령ㆍ배임혐의발생,평안물산
468,2008-08-13 17:08,이앤텍,47450,대표이사변경,이앤텍
467,2008-08-13 14:16,위노바,39790,대표이사변경,위노바
466,2008-08-13 14:14,썬코어,51170,소송등의판결ㆍ결정,썬코어
465,2008-08-13 14:14,썬코어,51170,소송등의판결ㆍ결정,썬코어
464,2008-08-13 14:14,썬코어,51170,소송등의판결ㆍ결정,썬코어
463,2008-08-13 14:13,썬코어,51170,소송등의판결ㆍ결정,썬코어
462,2008-08-13 14:00,위노바,39790,소송등의판결ㆍ결정[정],위노바
461,2008-08-12 18:04,케이에스피,73010,[정정]횡령ㆍ배임혐의발생,케이에스피
460,2008-08-12 17:41,젬백스,82270,소송등의제기ㆍ신청,젬백스&카엘
459,2008-08-12 07:06,프리젠,60910,대표이사변경,프리젠
458,2008-08-11 18:08,트리니티,53070,대표이사변경,트리니티
457,2008-08-11 15:38,하이드로젠파워,70080,소송등의제기ㆍ신청(자율공시:합병ㆍ분할 등 관련 무효ㆍ취소),삼보오토
456,2008-08-11 15:17,하이럭스,79340,대표이사변경,하이럭스
455,2008-08-11 11:45,좋은사람들,33340,[정정]소송등의제기ㆍ신청,좋은사람들
454,2008-08-08 17:14,3SOFT,36360,소송등의제기ㆍ신청,쓰리소프트
453,2008-08-08 16:51,위노바,39790,소송등의제기ㆍ신청,위노바
452,2008-08-08 16:51,위노바,39790,소송등의제기ㆍ신청,위노바
451,2008-08-08 16:38,위노바,39790,소송등의판결ㆍ결정,위노바
450,2008-08-08 16:31,좋은사람들,33340,소송등의제기ㆍ신청[정],좋은사람들
449,2008-08-08 16:27,도움,78610,"소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)",도움
448,2008-08-08 15:39,씨앤케이인터,39530,대표이사변경,씨앤케이인터내셔널
447,2008-08-07 17:55,위노바,39790,소송등의제기ㆍ신청,위노바
446,2008-08-07 16:56,쎄라텍,41550,소송등의판결ㆍ결정,쎄라텍
445,2008-08-06 15:57,다휘,55250,소송등의판결ㆍ결정,다휘
444,2008-08-06 15:48,케이엠에스,38830,대표이사변경,케이엠에스
443,2008-08-06 15:26,블루멈,33880,대표이사변경,룩소네이트
442,2008-08-04 15:56,트레이스,52290,소송등의제기ㆍ신청,트레이스
441,2008-08-04 15:00,나이스메탈,72530,대표이사변경,나이스메탈
440,2008-07-31 16:40,코디콤,41800,대표이사변경,코디콤
439,2008-07-30 16:53,트레이스,52290,소송등의제기ㆍ신청,트레이스
438,2008-07-30 16:51,트레이스,52290,소송등의제기ㆍ신청,트레이스
437,2008-07-30 16:50,트레이스,52290,소송등의제기ㆍ신청,트레이스
436,2008-07-29 17:43,케이에스피,73010,[정정]소송등의제기ㆍ신청,케이에스피
435,2008-07-29 07:11,알이엔,23670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
434,2008-07-29 07:09,알이엔,23670,"소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
433,2008-07-28 18:07,케이에스피,73010,소송등의제기ㆍ신청[정],케이에스피
432,2008-07-28 18:01,알이엔,23670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
431,2008-07-28 18:01,알이엔,23670,"소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
430,2008-07-28 18:01,알이엔,23670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
429,2008-07-28 18:00,알이엔,23670,"소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
428,2008-07-28 18:00,알이엔,23670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
427,2008-07-28 18:00,알이엔,23670,"소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
426,2008-07-28 18:00,알이엔,23670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
425,2008-07-28 18:00,알이엔,23670,"소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
424,2008-07-28 17:52,알이엔,23670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
423,2008-07-28 17:52,알이엔,23670,"소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
422,2008-07-28 17:51,알이엔,23670,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
421,2008-07-28 17:51,알이엔,23670,"소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)",알이네트웍스
420,2008-07-28 16:41,엘앤씨피,15390,대표이사변경,엘앤씨피
419,2008-07-25 17:37,썬코어,51170,소송등의제기ㆍ신청,썬코어
418,2008-07-25 15:18,옵트론텍,82210,대표이사변경,옵트론텍
417,2008-07-24 16:44,좋은사람들,33340,대표이사변경,좋은사람들
416,2008-07-24 09:50,지노시스템,33850,회계처리기준위반행위로인한증권선물위원회의검찰고발등,지노시스템
415,2008-07-23 16:46,메디콕스,54180,대표이사변경,메디콕스
414,2008-07-23 15:43,에이스하이텍,71930,대표이사변경,에이스하이텍
413,2008-07-22 10:20,프로비타,14420,소송등의제기ㆍ신청,프로비타
412,2008-07-21 16:30,콜마파마,38710,대표이사변경,콜마파마
411,2008-07-18 16:43,씨앤케이인터,39530,대표이사변경,씨앤케이인터내셔널
410,2008-07-18 16:25,트레이스,52290,[정정]대표이사변경,트레이스
409,2008-07-18 15:11,엠씨티티코어,52210,대표이사변경,엠씨티티코어
408,2008-07-18 13:01,ST&I,31800,소송등의제기ㆍ신청,에스티앤아이
407,2008-07-18 11:35,프로비타,14420,대표이사변경,프로비타
406,2008-07-17 17:44,셀트리온,68270,대표이사변경,셀트리온
405,2008-07-17 16:21,에이스앤파트너스,32930,대표이사변경,에이스 앤 파트너스
404,2008-07-15 17:56,쿨투,56020,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",쿨투
403,2008-07-15 17:29,티이씨,67950,횡령ㆍ배임혐의발생,티이씨
402,2008-07-15 17:10,ST&I,31800,소송등의판결ㆍ결정,에스티앤아이
401,2008-07-15 17:09,씨티엘테크,88960,"소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)",씨티엘테크
400,2008-07-15 16:53,사이노젠,64060,대표이사변경,사이노젠
399,2008-07-15 16:17,쎄라텍,41550,소송등의판결ㆍ결정,쎄라텍
398,2008-07-15 16:17,쎄라텍,41550,소송등의제기ㆍ신청,쎄라텍
397,2008-07-15 09:56,엘앤씨피,15390,[정정]대표이사변경,엘앤씨피
396,2008-07-15 07:12,엘앤씨피,15390,대표이사변경[정],엘앤씨피
395,2008-07-15 07:09,위노바,39790,소송등의판결ㆍ결정,위노바
394,2008-07-14 17:32,트레이스,52290,대표이사변경[정],트레이스
393,2008-07-14 17:00,바른전자,64520,대표이사변경,바른전자
392,2008-07-14 09:44,네이쳐글로벌,88020,"[정정]소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)",네이쳐글로벌
391,2008-07-14 07:17,테이크시스템,76090,"소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)",테이크시스템즈
390,2008-07-14 07:08,티이씨,67950,"소송등의제기ㆍ신청(위조ㆍ변조,일정금액이상의청구)",티이씨
389,2008-07-11 07:16,썬코어,51170,대표이사변경,썬코어
388,2008-07-10 16:43,네이처셀,7390,대표이사변경,네이처셀
387,2008-07-10 07:00,케이에스피,73010,회생절차개시결정,케이에스피
386,2008-07-09 18:05,평안물산,37240,횡령ㆍ배임혐의발생,평안물산
385,2008-07-09 17:38,3SOFT,36360,대표이사변경,쓰리소프트
384,2008-07-09 16:40,네이쳐글로벌,88020,"소송등의판결ㆍ결정(위조ㆍ변조,일정금액이상의청구)[정]",네이쳐글로벌
383,2008-07-09 15:57,3SOFT,36360,소송등의제기ㆍ신청,쓰리소프트
382,2008-07-08 17:15,세라온,50600,횡령ㆍ배임혐의발생,세라온홀딩스
