회사명,거래소코드,회계년도,순운전자본비율,자기자본배당률,자기자본배율,유동부채비율,매입채무회전률,총자본투자효율,유동자산회전률
에이치디씨아이콘트롤스(주),039570,2016/12,37.05,1.58,3788.62,37.17,5.12,8.35,1.44
에이치디씨아이콘트롤스(주),039570,2017/12,36.82,2.46,2034.02,43.03,5.74,9.22,1.76
에이치디씨아이콘트롤스(주),039570,2018/12,28.51,2.9,2409.64,36.22,5.5,20.01,1.74
에이치디씨아이콘트롤스(주),039570,2019/12,31.25,3.41,2052.41,39.99,5.37,4.34,1.72
에이치디씨아이콘트롤스(주),039570,2020/12,63.82,3.68,1992.72,32.68,7.86,12.37,1.56
에이치디씨아이콘트롤스(주),039570,2013/12,-16.35,2.03,1973.72,111.98,3.68,11.95,3.03
에이치디씨아이콘트롤스(주),039570,2012/12,-13.57,3.31,1810.57,110.96,3.67,12.07,2.94
에이치디씨아이콘트롤스(주),039570,2002/12,20.92,7.06,283.26,201.77,12.07,34.27,4.19
에이치디씨아이콘트롤스(주),039570,2001/12,24.77,4.26,234.75,100.15,7.96,47.45,2.83
에이치디씨아이콘트롤스(주),039570,2000/12,13.72,16.23,184.81,194.78,5.27,42.42,2.41
에이치디씨현대산업개발(주),294870,2019/12,34.12,0.98,1018.92,76.84,24.04,14.58,1.31
에이치디씨현대산업개발(주),294870,2020/12,37.17,1.43,839.87,89.2,24.85,7.62,0.92
에이치디씨현대산업개발(주),294870,2018/12,,,,,,,
에이치디씨현대이피(주),089470,2005/12,6.98,0,272.21,116,9,19.64,3.71
에이치디씨현대이피(주),089470,2007/12,22.31,2.11,470.8,48.5,7.72,12.64,2.93
에이치디씨현대이피(주),089470,2006/12,21.34,2.39,334.71,62.99,8.45,15.41,3.16
에이치디씨현대이피(주),089470,2008/12,22.07,2.36,467.23,53.14,9.89,16.39,3.24
에이치디씨현대이피(주),089470,2010/12,21.43,2.02,551.3,114.81,7.68,10.88,3.65
에이치디씨현대이피(주),089470,2011/12,13.64,1.72,645.87,170.6,7.6,10.09,3.23
에이치디씨현대이피(주),089470,2009/12,21,2.22,498.5,70.12,6.61,12.96,2.61
에이치디씨현대이피(주),089470,2013/12,8.75,1.8,824.8,178.75,7.84,10,2.95
에이치디씨현대이피(주),089470,2004/12,3,0,208.06,125.13,8.26,17.82,3.61
에이치디씨현대이피(주),089470,2015/12,8.83,2.23,1079.26,119.09,7.94,14.23,2.55
에이치디씨현대이피(주),089470,2016/12,9.97,2.08,1241.27,100.89,8.46,14.37,2.65
에이치디씨현대이피(주),089470,2017/12,10.68,1.63,1325.53,104.02,8.4,10.8,2.8
에이치디씨현대이피(주),089470,2018/12,15.58,0.8,1355.61,91.03,8.24,7.2,2.66
에이치디씨현대이피(주),089470,2019/12,17.65,1.43,1413.79,75.89,8.65,12.11,2.51
에이치디씨현대이피(주),089470,2020/12,29.26,1.6,1471.31,49.52,7.77,9.07,2.18
에이치디씨현대이피(주),089470,2014/12,-3.27,1.99,933.96,189.41,7.39,11.42,2.72
에이치디씨현대이피(주),089470,2003/12,12.36,0,146.89,78.17,6.63,21.79,3.3
에이치디씨현대이피(주),089470,2002/12,-4.68,0,120.08,99.68,5.7,17.91,3.29
에이치디씨현대이피(주),089470,2012/12,8.06,1.55,718.67,168.31,7.72,8.59,2.9
에이치디씨현대이피(주),089470,2001/12,,,,,,,
에이치에스디엔진(주),082740,2005/12,-13.16,0,713.72,190.7,9.14,6.92,1.88
에이치에스디엔진(주),082740,2006/12,-23.89,0.48,1050.51,174.52,9.57,11.64,3.19
에이치에스디엔진(주),082740,2007/12,-16.84,0.31,1601.07,160.94,9.37,10.76,3.1
에이치에스디엔진(주),082740,2008/12,-23.6,0,164.15,4544.01,8.64,-16.4,1.77
에이치에스디엔진(주),082740,2009/12,-43.43,0,125.18,2546.88,7.26,-5.7,1.47
에이치에스디엔진(주),082740,2010/12,-14.11,0,488.22,356.83,8.24,16.84,1.86
에이치에스디엔진(주),082740,2011/12,-10.97,0,849.35,204.49,19.74,16.19,2.09
에이치에스디엔진(주),082740,2012/12,-4.64,0,927.31,110.31,0,8.6,1.71
에이치에스디엔진(주),082740,2013/12,-2.72,0,978.32,77.64,0,3.52,1.33
에이치에스디엔진(주),082740,2014/12,-5.51,0,929.52,79.44,0,0.91,1.93
에이치에스디엔진(주),082740,2015/12,-5.46,0,774.93,95.81,0,-7.22,1.58
에이치에스디엔진(주),082740,2016/12,-17.07,0,792.87,120.21,0,1.21,1.85
에이치에스디엔진(주),082740,2017/12,-16.64,0,799.95,93.8,0,2.65,2.04
에이치에스디엔진(주),082740,2018/12,-26.68,0,734.73,201.94,0,1.69,1.69
에이치에스디엔진(주),082740,2019/12,-29.06,0,563.66,333.32,0,-0.85,2.02
에이치에스디엔진(주),082740,2020/12,-30.48,0,581.02,258.9,0,7.96,2.53
에이치에스디엔진(주),082740,2001/12,-10.27,5.38,186.01,355.77,7.26,18.26,3.49
에이치에스디엔진(주),082740,2004/12,46.03,0,850.09,78.45,8.83,3.54,1.61
에이치에스디엔진(주),082740,2003/12,-2.35,1.69,295.35,275.35,9.03,11.38,2.34
에이치에스디엔진(주),082740,2000/12,,,,,,,
에이치에스디엔진(주),082740,2002/12,-0.11,3.29,304.25,181.09,8.38,23.72,3.39
에이치엠엠(주),011200,2004/12,-10.89,0,163.77,132.45,21.14,24.27,6.07
에이치엠엠(주),011200,2006/12,18.43,3.75,273.95,37.53,13.71,9.7,3.34
에이치엠엠(주),011200,2005/12,1.81,3.62,276.39,65.93,14.11,15.5,5.68
에이치엠엠(주),011200,2007/12,11.06,3.76,268.49,41.8,13.8,10.41,3.08
에이치엠엠(주),011200,2009/12,7.16,3.48,289.29,58.13,12.27,-2.45,3.47
에이치엠엠(주),011200,2010/12,11.81,2.6,361.5,50.04,16.48,10.94,3.67
에이치엠엠(주),011200,2002/12,-10.52,0,204.06,185.73,20.19,17.03,3.14
에이치엠엠(주),011200,2008/12,4.42,2.62,373.44,44.66,18.67,12.63,5.1
에이치엠엠(주),011200,2013/12,-29.29,0,54.1,823.99,13.34,-1.89,3.54
에이치엠엠(주),011200,2000/12,-18.69,0,131.43,454.6,22.69,16.23,3.34
에이치엠엠(주),011200,2015/12,-36.44,0,25.21,1052.46,9.19,-3.95,4.64
에이치엠엠(주),011200,2016/12,8.11,0,114.85,77.85,7.82,-1.88,4.01
