회사명,거래소코드,회계년도,종가
(주)우리기술,032820,2017/12,590
(주)우리기술,032820,2018/12,1115
(주)우리기술,032820,2019/12,979
(주)우리기술,032820,2020/12,1315
(주)우리기술,032820,2000/12,4620
(주)우리기술,032820,1999/12,
(주)우리넷,115440,2009/12,
(주)우리넷,115440,2010/12,2700
(주)우리넷,115440,2011/12,2965
(주)우리넷,115440,2012/12,3230
(주)우리넷,115440,2007/12,
(주)우리넷,115440,2008/12,
(주)우리넷,115440,2015/12,4465
(주)우리넷,115440,2016/12,6200
(주)우리넷,115440,2017/12,6290
(주)우리넷,115440,2018/12,6120
(주)우리넷,115440,2019/12,10600
(주)우리넷,115440,2020/12,9170
(주)우리넷,115440,2014/12,3900
(주)우리넷,115440,2013/12,3285
(주)우리로,046970,2003/12,
(주)우리로,046970,2002/12,
(주)우리로,046970,2005/12,
(주)우리로,046970,2006/12,
(주)우리로,046970,2007/12,
(주)우리로,046970,2008/12,
(주)우리로,046970,2009/12,
(주)우리로,046970,2010/12,
(주)우리로,046970,2011/12,
(주)우리로,046970,2012/12,6980
(주)우리로,046970,2013/12,4000
(주)우리로,046970,2014/12,4150
(주)우리로,046970,2015/12,4070
(주)우리로,046970,2001/12,
(주)우리로,046970,2017/12,2890
(주)우리로,046970,2018/12,2100
(주)우리로,046970,2019/12,2365
(주)우리로,046970,2004/12,
(주)우리로,046970,2020/12,1650
(주)우리로,046970,2016/12,2315
(주)우성아이비,194610,2016/12,2555
(주)우성아이비,194610,2017/12,1745
(주)우성아이비,194610,2015/12,2665
(주)우성아이비,194610,2014/12,2260
(주)우신시스템,017370,2001/12,2270
(주)우신시스템,017370,2000/12,
(주)우양,103840,2005/12,
(주)우양,103840,2007/12,
(주)우양,103840,2006/12,
(주)우양,103840,2008/12,
(주)우양,103840,2010/12,
(주)우양,103840,2011/12,
(주)우양,103840,2004/12,
(주)우양,103840,2009/12,
(주)우양,103840,2014/12,
(주)우양,103840,2013/12,
(주)우양,103840,2016/12,
(주)우양,103840,2017/12,
(주)우양,103840,2018/12,
(주)우양,103840,2019/12,3990
(주)우양,103840,2020/12,5950
(주)우양,103840,2012/12,
(주)우양,103840,2015/12,
(주)우영,012460,2001/12,6970
(주)우영,012460,2002/12,3510
(주)우영,012460,2000/12,3740
(주)우영,012460,2004/12,2200
(주)우영,012460,1999/12,28300
(주)우영,012460,2006/12,1650
(주)우영,012460,2005/12,3800
(주)우영,012460,2003/12,5340
(주)우전,052270,2002/12,4500
(주)우전,052270,2003/12,3105
(주)우전,052270,2004/12,1730
(주)우전,052270,2005/12,2900
(주)우전,052270,2006/12,2800
(주)우전,052270,2007/12,4500
(주)우전,052270,2008/12,4020
(주)우전,052270,2009/12,10800
(주)우전,052270,2010/12,6270
(주)우전,052270,2011/12,4120
(주)우전,052270,2001/12,91400
(주)우전,052270,2013/12,6700
(주)우전,052270,2014/12,2900
(주)우전,052270,2015/12,1165
(주)우전,052270,2016/12,380
(주)우전,052270,2012/12,6840
(주)우전,052270,2000/12,
(주)우정바이오,215380,2016/12,1995
(주)우정바이오,215380,2017/12,2275
(주)우정바이오,215380,2019/12,5370
(주)우정바이오,215380,2015/12,2000
(주)우정바이오,215380,2018/12,2070
(주)우정바이오,215380,2020/12,9430
(주)우주일렉트로닉스,065680,2002/12,
(주)우주일렉트로닉스,065680,2003/12,
(주)우주일렉트로닉스,065680,2004/12,7700
(주)우주일렉트로닉스,065680,2005/12,19400
(주)우주일렉트로닉스,065680,2006/12,6630
(주)우주일렉트로닉스,065680,2007/12,10350
(주)우주일렉트로닉스,065680,2008/12,5360
(주)우주일렉트로닉스,065680,2001/12,
(주)우주일렉트로닉스,065680,2010/12,33200
(주)우주일렉트로닉스,065680,2011/12,23250
(주)우주일렉트로닉스,065680,2012/12,27750
(주)우주일렉트로닉스,065680,2013/12,16100
(주)우주일렉트로닉스,065680,2014/12,14200
(주)우주일렉트로닉스,065680,2015/12,17000
(주)우주일렉트로닉스,065680,2016/12,16850
(주)우주일렉트로닉스,065680,2017/12,13050
(주)우주일렉트로닉스,065680,2018/12,7970
(주)우주일렉트로닉스,065680,2019/12,8400
(주)우주일렉트로닉스,065680,2020/12,39450
(주)우주일렉트로닉스,065680,2009/12,22200
(주)우주일렉트로닉스,065680,2000/12,
(주)우주통신,054080,2002/12,4200
(주)우주통신,054080,2003/12,3190
(주)우주통신,054080,2001/12,5480
(주)우주통신,054080,2000/12,
(주)우진세렉스,049800,2002/12,2540
(주)우진세렉스,049800,2001/12,2900
(주)우진세렉스,049800,2004/12,1430
(주)우진세렉스,049800,2003/12,2380
(주)우진세렉스,049800,2005/12,2795
(주)우진세렉스,049800,2000/12,
(주)원바이오젠,307280,2018/12,2030
(주)원바이오젠,307280,2020/12,4600
(주)원바이오젠,307280,2019/12,2060
(주)원방테크,053080,2002/12,
(주)원방테크,053080,2001/12,
(주)원방테크,053080,2000/12,
(주)원방테크,053080,2005/12,
(주)원방테크,053080,2003/12,
(주)원방테크,053080,2007/12,
(주)원방테크,053080,2008/12,
(주)원방테크,053080,2009/12,
(주)원방테크,053080,2010/12,
(주)원방테크,053080,2011/12,
(주)원방테크,053080,2012/12,
(주)원방테크,053080,2013/12,
(주)원방테크,053080,2014/12,
(주)원방테크,053080,2004/12,
(주)원방테크,053080,2016/12,
(주)원방테크,053080,2006/12,
(주)원방테크,053080,2018/12,
(주)원방테크,053080,2019/12,
(주)원방테크,053080,2020/12,49100
(주)원방테크,053080,2017/12,
(주)원방테크,053080,2015/12,
(주)원익,032940,2001/12,3180
(주)원익,032940,2002/12,1680
(주)원익,032940,2003/12,1630
(주)원익,032940,2004/12,1400
(주)원익,032940,2005/12,5290
(주)원익,032940,2006/12,5720
(주)원익,032940,2007/12,5700
(주)원익,032940,2008/12,1410
(주)원익,032940,2009/12,3035
(주)원익,032940,2000/12,1950
(주)원익,032940,2011/12,4040
(주)원익,032940,2012/12,2525
(주)원익,032940,1999/12,9380
(주)원익,032940,2014/12,3105
(주)원익,032940,2015/12,6490
(주)원익,032940,2016/12,5820
(주)원익,032940,2017/12,6190
(주)원익,032940,2018/12,4230
(주)원익,032940,2019/12,4230
(주)원익,032940,2020/12,4770
(주)원익,032940,2010/12,4140
(주)원익,032940,2013/12,2790
(주)원익머트리얼즈,104830,2008/12,
(주)원익머트리얼즈,104830,2010/12,
(주)원익머트리얼즈,104830,2011/12,38450
(주)원익머트리얼즈,104830,2012/12,36050
(주)원익머트리얼즈,104830,2013/12,41200
(주)원익머트리얼즈,104830,2014/12,45600
(주)원익머트리얼즈,104830,2015/12,65700
(주)원익머트리얼즈,104830,2016/12,67300
(주)원익머트리얼즈,104830,2017/12,69500
(주)원익머트리얼즈,104830,2018/12,21750
(주)원익머트리얼즈,104830,2019/12,30350
(주)원익머트리얼즈,104830,2020/12,35050
(주)원익머트리얼즈,104830,2009/12,
(주)원익머트리얼즈,104830,2007/12,
(주)원익아이피에스,240810,2017/12,33400
(주)원익아이피에스,240810,2019/12,35850
(주)원익아이피에스,240810,2018/12,20100
(주)원익아이피에스,240810,2020/12,44250
(주)원익아이피에스,240810,2016/12,26200
(주)원익큐브,014190,2001/12,1840
(주)원익큐브,014190,1999/12,3200
(주)원익큐브,014190,2003/12,1485
(주)원익큐브,014190,2004/12,1395
(주)원익큐브,014190,2000/12,2090
(주)원익큐브,014190,2006/12,1480
(주)원익큐브,014190,2002/12,1560
(주)원익큐브,014190,2008/12,900
(주)원익큐브,014190,2009/12,1685
(주)원익큐브,014190,2005/12,2300
(주)원익큐브,014190,2011/12,11500
(주)원익큐브,014190,2012/12,2570
(주)원익큐브,014190,2013/12,2370
(주)원익큐브,014190,2014/12,2620
(주)원익큐브,014190,2015/12,3060
(주)원익큐브,014190,2016/12,2560
(주)원익큐브,014190,2007/12,1675
(주)원익큐브,014190,2018/12,2445
(주)원익큐브,014190,2019/12,2175
(주)원익큐브,014190,2020/12,1750
(주)원익큐브,014190,2017/12,1885
(주)원익큐브,014190,2010/12,1815
(주)원익큐엔씨,074600,2005/12,4315
(주)원익큐엔씨,074600,2006/12,5230
(주)원익큐엔씨,074600,2007/12,6450
(주)원익큐엔씨,074600,2008/12,2005
(주)원익큐엔씨,074600,2009/12,2860
(주)원익큐엔씨,074600,2010/12,4205
(주)원익큐엔씨,074600,2011/12,7020
(주)원익큐엔씨,074600,2004/12,3190
(주)원익큐엔씨,074600,2013/12,8280
(주)원익큐엔씨,074600,2014/12,11650
(주)원익큐엔씨,074600,2015/12,17300
(주)원익큐엔씨,074600,2016/12,17850
(주)원익큐엔씨,074600,2017/12,16500
(주)원익큐엔씨,074600,2018/12,10000
(주)원익큐엔씨,074600,2019/12,15600
(주)원익큐엔씨,074600,2020/12,21250
(주)원익큐엔씨,074600,2012/12,6080
(주)원익큐엔씨,074600,2003/12,4200
(주)원익테라세미콘,123100,2008/12,
(주)원익테라세미콘,123100,2009/12,
(주)원익테라세미콘,123100,2010/12,
(주)원익테라세미콘,123100,2011/12,27450
(주)원익테라세미콘,123100,2012/12,16900
(주)원익테라세미콘,123100,2013/12,15950
(주)원익테라세미콘,123100,2014/12,18850
(주)원익테라세미콘,123100,2015/12,22000
(주)원익테라세미콘,123100,2016/12,27600
(주)원익테라세미콘,123100,2017/12,28000
(주)원익테라세미콘,123100,2006/12,
(주)원익테라세미콘,123100,2007/12,
(주)원익피앤이,131390,2010/12,
(주)원익피앤이,131390,2011/12,11450
(주)원익피앤이,131390,2012/12,6290
(주)원익피앤이,131390,2013/12,7850
(주)원익피앤이,131390,2014/12,4685
(주)원익피앤이,131390,2015/12,10100
(주)원익피앤이,131390,2016/12,5740
(주)원익피앤이,131390,2017/12,10000
(주)원익피앤이,131390,2018/12,11750
(주)원익피앤이,131390,2019/12,10850
(주)원익피앤이,131390,2020/12,21450
(주)원익피앤이,131390,2009/12,
(주)원익피앤이,131390,2008/12,
(주)원익홀딩스,030530,2001/12,3340
(주)원익홀딩스,030530,2002/12,2050
(주)원익홀딩스,030530,2003/12,2675
(주)원익홀딩스,030530,2004/12,1300
(주)원익홀딩스,030530,2005/12,2510
(주)원익홀딩스,030530,2006/12,2430
(주)원익홀딩스,030530,2007/12,2340
(주)원익홀딩스,030530,2008/12,1255
(주)원익홀딩스,030530,2009/12,4235
(주)원익홀딩스,030530,2000/12,2100
(주)원익홀딩스,030530,2011/12,9620
(주)원익홀딩스,030530,2012/12,4665
(주)원익홀딩스,030530,2013/12,8580
(주)원익홀딩스,030530,2014/12,13950
(주)원익홀딩스,030530,1999/12,16300
(주)원익홀딩스,030530,2016/12,6740
(주)원익홀딩스,030530,2017/12,7890
(주)원익홀딩스,030530,2018/12,3510
(주)원익홀딩스,030530,2019/12,5460
(주)원익홀딩스,030530,2020/12,6340
(주)원익홀딩스,030530,2010/12,8640
(주)원익홀딩스,030530,2015/12,11350
(주)원일특강,012620,2001/12,20000
(주)원일특강,012620,2002/12,15800
(주)원일특강,012620,2003/12,1410
(주)원일특강,012620,2004/12,1400
(주)원일특강,012620,2005/12,4345
(주)원일특강,012620,2006/12,3030
(주)원일특강,012620,2007/12,4410
(주)원일특강,012620,2008/12,3120
(주)원일특강,012620,2009/12,3930
(주)원일특강,012620,2010/12,6200
(주)원일특강,012620,2011/12,5450
(주)원일특강,012620,2012/12,6280
(주)원일특강,012620,2013/12,6360
(주)원일특강,012620,2014/12,8780
(주)원일특강,012620,2015/12,11400
(주)원일특강,012620,2016/12,10350
(주)원일특강,012620,2000/12,17200
(주)원일특강,012620,2018/12,9150
(주)원일특강,012620,2019/12,8970
(주)원일특강,012620,2020/12,8780
(주)원일특강,012620,1999/12,22400
(주)원일특강,012620,2017/12,9880
(주)원준,382840,2020/12,
(주)원진,005370,1999/12,16000
(주)원티드랩,376980,2020/12,
(주)원풍,008370,2001/12,1190
(주)원풍,008370,2002/12,1030
(주)원풍,008370,2003/12,780
(주)원풍,008370,2004/12,660
(주)원풍,008370,2005/12,1530
(주)원풍,008370,2006/12,1555
(주)원풍,008370,2007/12,1715
(주)원풍,008370,2008/12,985
(주)원풍,008370,2009/12,3350
(주)원풍,008370,2010/12,2460
(주)원풍,008370,2011/12,2350
(주)원풍,008370,2012/12,2810
(주)원풍,008370,2013/12,2695
(주)원풍,008370,2014/12,3130
(주)원풍,008370,2015/12,4245
(주)원풍,008370,2016/12,4725
(주)원풍,008370,2017/12,3995
(주)원풍,008370,2018/12,3395
(주)원풍,008370,2019/12,3915
(주)원풍,008370,2020/12,4415
(주)원풍,008370,1999/12,1540
(주)원풍,008370,2000/12,1380
(주)월덱스,101160,2007/12,
(주)월덱스,101160,2006/12,
(주)월덱스,101160,2009/12,5690
(주)월덱스,101160,2010/12,8500
(주)월덱스,101160,2008/12,3865
(주)월덱스,101160,2005/12,
(주)월덱스,101160,2013/12,3565
(주)월덱스,101160,2014/12,1980
(주)월덱스,101160,2015/12,2040
(주)월덱스,101160,2016/12,2850
(주)월덱스,101160,2017/12,6360
(주)월덱스,101160,2018/12,4900
(주)월덱스,101160,2019/12,8280
(주)월덱스,101160,2020/12,17600
(주)월덱스,101160,2012/12,8150
(주)월덱스,101160,2011/12,5290
(주)월드텔레콤,047610,2001/12,5600
(주)월드텔레콤,047610,2002/12,1250
(주)월드텔레콤,047610,2003/12,405
(주)월드텔레콤,047610,2000/12,3685
(주)월드텔레콤,047610,1999/12,
(주)웨스테이트디벨롭먼트,016140,2001/06,57000
(주)웨스테이트디벨롭먼트,016140,2002/06,44000
(주)웨스테이트디벨롭먼트,016140,2003/06,31000
(주)웨스테이트디벨롭먼트,016140,1999/06,12500
(주)웨스테이트디벨롭먼트,016140,2005/06,24050
(주)웨스테이트디벨롭먼트,016140,2000/06,102000
(주)웨스테이트디벨롭먼트,016140,2007/06,61200
(주)웨스테이트디벨롭먼트,016140,2008/06,66800
(주)웨스테이트디벨롭먼트,016140,2009/06,59900
(주)웨스테이트디벨롭먼트,016140,2010/06,4460
(주)웨스테이트디벨롭먼트,016140,2011/06,7110
(주)웨스테이트디벨롭먼트,016140,2012/06,5490
(주)웨스테이트디벨롭먼트,016140,2006/06,31350
(주)웨스테이트디벨롭먼트,016140,2004/06,23500
(주)웨이브일렉트로닉스,095270,2006/12,
(주)웨이브일렉트로닉스,095270,2007/12,3540
(주)웨이브일렉트로닉스,095270,2008/12,2090
(주)웨이브일렉트로닉스,095270,2009/12,3000
(주)웨이브일렉트로닉스,095270,2010/12,6460
(주)웨이브일렉트로닉스,095270,2011/12,2595
(주)웨이브일렉트로닉스,095270,2012/12,8400
(주)웨이브일렉트로닉스,095270,2013/12,15600
(주)웨이브일렉트로닉스,095270,2014/12,10850
(주)웨이브일렉트로닉스,095270,2015/12,18750
(주)웨이브일렉트로닉스,095270,2016/12,19850
(주)웨이브일렉트로닉스,095270,2017/12,21250
(주)웨이브일렉트로닉스,095270,2018/12,21550
(주)웨이브일렉트로닉스,095270,2019/12,21150
(주)웨이브일렉트로닉스,095270,2020/12,5740
(주)웨이브일렉트로닉스,095270,2004/12,
(주)웨이브일렉트로닉스,095270,2005/12,
(주)웰크론,065950,2002/12,
(주)웰크론,065950,2003/12,2045
(주)웰크론,065950,2004/12,1400
(주)웰크론,065950,2005/12,4610
(주)웰크론,065950,2006/12,2780
(주)웰크론,065950,2007/12,1835
(주)웰크론,065950,2008/12,590
(주)웰크론,065950,2009/12,3830
(주)웰크론,065950,2010/12,3660
(주)웰크론,065950,2001/12,
(주)웰크론,065950,2012/12,2520
(주)웰크론,065950,2000/12,
(주)웰크론,065950,2014/12,2225
(주)웰크론,065950,2015/12,4015
(주)웰크론,065950,2016/12,3450
(주)웰크론,065950,2017/12,3080
(주)웰크론,065950,2018/12,2855
(주)웰크론,065950,2019/12,3650
(주)웰크론,065950,2020/12,5500
(주)웰크론,065950,2011/12,3370
(주)웰크론,065950,2013/12,2160
(주)웰크론한텍,076080,2006/12,
(주)웰크론한텍,076080,2007/12,
(주)웰크론한텍,076080,2008/12,4470
(주)웰크론한텍,076080,2009/12,6490
(주)웰크론한텍,076080,2010/12,3260
(주)웰크론한텍,076080,2011/12,2520
(주)웰크론한텍,076080,2012/12,5750
(주)웰크론한텍,076080,2013/12,3540
(주)웰크론한텍,076080,2014/12,2210
(주)웰크론한텍,076080,2015/12,2380
(주)웰크론한텍,076080,2016/12,2580
(주)웰크론한텍,076080,2017/12,3165
(주)웰크론한텍,076080,2018/12,1840
(주)웰크론한텍,076080,2019/12,1935
(주)웰크론한텍,076080,2020/12,3655
(주)웰크론한텍,076080,2005/12,
(주)웰크론한텍,076080,2004/12,
(주)웹솔루스,160350,2012/12,
(주)웹솔루스,160350,2014/12,
(주)웹솔루스,160350,2013/12,
(주)웹솔루스,160350,2011/12,
(주)웹스,196700,2012/12,
(주)웹스,196700,2013/12,
(주)웹스,196700,2014/12,
(주)웹스,196700,2015/12,5820
(주)웹스,196700,2016/12,8070
(주)웹스,196700,2017/12,4540
(주)웹스,196700,2018/12,2010
(주)웹스,196700,2019/12,1895
(주)웹스,196700,2020/12,1805
(주)웹스,196700,2010/12,
(주)웹스,196700,2011/12,
(주)웹젠,069080,2001/12,
(주)웹젠,069080,2002/12,
(주)웹젠,069080,2004/12,23250
(주)웹젠,069080,2003/12,129000
(주)웹젠,069080,2000/12,
(주)웹젠,069080,2005/12,28000
(주)웹젠,069080,2008/12,4300
(주)웹젠,069080,2009/12,11200
(주)웹젠,069080,2010/12,7360
(주)웹젠,069080,2007/12,12500
(주)웹젠,069080,2012/12,7520
(주)웹젠,069080,2013/12,7400
(주)웹젠,069080,2014/12,29050
(주)웹젠,069080,2011/12,12450
(주)웹젠,069080,2016/12,14950
(주)웹젠,069080,2017/12,39050
(주)웹젠,069080,2018/12,21300
(주)웹젠,069080,2019/12,16300
(주)웹젠,069080,2020/12,34600
(주)웹젠,069080,2006/12,12400
(주)웹젠,069080,2015/12,23650
(주)위너지스,026260,2001/12,930
(주)위너지스,026260,2002/12,140
(주)위너지스,026260,2003/12,945
(주)위너지스,026260,2004/12,3690
(주)위너지스,026260,2005/12,2500
(주)위너지스,026260,2006/12,1000
(주)위너지스,026260,2007/12,740
(주)위너지스,026260,2008/12,445
(주)위너지스,026260,2000/12,1110
(주)위너지스,026260,2010/12,1775
(주)위너지스,026260,2011/12,550
(주)위너지스,026260,2012/12,305
(주)위너지스,026260,2013/12,803
(주)위너지스,026260,2014/12,3330
(주)위너지스,026260,1999/12,8760
(주)위너지스,026260,2016/12,1455
(주)위너지스,026260,2017/12,487
(주)위너지스,026260,2015/12,8530
(주)위너지스,026260,2009/12,545
(주)위노바,039790,2001/12,3250
(주)위노바,039790,2002/12,2100
(주)위노바,039790,2003/12,885
