회사명,거래소코드,회계년도,보통주식비율
나이스평가정보(주),030190,2013/12,49.38
나이스평가정보(주),030190,2014/12,42.99
나이스평가정보(주),030190,2015/12,42.99
나이스평가정보(주),030190,2016/12,42.99
나이스평가정보(주),030190,2017/12,42.99
나이스평가정보(주),030190,2018/12,42.99
나이스평가정보(주),030190,2019/12,42.99
나이스평가정보(주),030190,2020/12,42.99
남화산업(주),111710,2000/12,
남화산업(주),111710,2001/12,
남화산업(주),111710,2002/12,
남화산업(주),111710,2003/12,
남화산업(주),111710,2004/12,
남화산업(주),111710,2005/12,
남화산업(주),111710,2006/12,
남화산업(주),111710,2007/12,
남화산업(주),111710,2008/12,
남화산업(주),111710,2009/12,
남화산업(주),111710,2010/12,
남화산업(주),111710,2011/12,
남화산업(주),111710,2012/12,
남화산업(주),111710,2013/12,
남화산업(주),111710,2014/12,
남화산업(주),111710,2015/12,
남화산업(주),111710,2016/12,
남화산업(주),111710,2017/12,
남화산업(주),111710,2018/12,85
남화산업(주),111710,2019/12,82.97
남화산업(주),111710,2020/12,83.01
남화토건(주),091590,2000/12,
남화토건(주),091590,2001/12,
남화토건(주),091590,2002/12,
남화토건(주),091590,2003/12,
남화토건(주),091590,2004/12,
남화토건(주),091590,2005/12,
남화토건(주),091590,2006/12,
남화토건(주),091590,2007/12,
남화토건(주),091590,2008/12,
남화토건(주),091590,2009/12,
남화토건(주),091590,2010/12,
남화토건(주),091590,2011/12,61.71
남화토건(주),091590,2012/12,61.68
남화토건(주),091590,2013/12,56.11
남화토건(주),091590,2014/12,57.2
남화토건(주),091590,2015/12,60.96
남화토건(주),091590,2016/12,61.08
남화토건(주),091590,2017/12,61.58
남화토건(주),091590,2018/12,57.11
남화토건(주),091590,2019/12,57.67
남화토건(주),091590,2020/12,58.01
네스테크(주),037540,2000/12,29.59
네스테크(주),037540,2001/12,27.45
네스테크(주),037540,2002/12,27.45
네스테크(주),037540,2003/12,22.62
네스테크(주),037540,2004/12,19.02
네스테크(주),037540,2005/12,21.13
네스테크(주),037540,2006/12,11.54
네스테크(주),037540,2007/12,20.69
네스테크(주),037540,2008/12,15.41
네스테크(주),037540,2009/12,15.42
네스테크(주),037540,2010/12,15.55
네오세미테크(주),089240,2003/12,
네오세미테크(주),089240,2004/12,
네오세미테크(주),089240,2005/12,
네오세미테크(주),089240,2006/12,39.5
네오세미테크(주),089240,2007/12,37.84
네오세미테크(주),089240,2008/12,30.33
네오세미테크(주),089240,2009/12,19.2
넥스콘테크놀러지(주),038990,2000/12,33.16
넥스콘테크놀러지(주),038990,2001/12,20.62
넥스콘테크놀러지(주),038990,2002/12,19.79
넥스콘테크놀러지(주),038990,2003/12,14.07
넥스콘테크놀러지(주),038990,2004/12,24.33
넥스콘테크놀러지(주),038990,2005/12,22.69
넥스콘테크놀러지(주),038990,2006/12,28.58
넥스콘테크놀러지(주),038990,2007/12,27.2
넥스콘테크놀러지(주),038990,2008/12,43.27
넥스콘테크놀러지(주),038990,2009/12,43.58
넥스콘테크놀러지(주),038990,2010/12,43.58
넥스콘테크놀러지(주),038990,2011/12,44.39
넥슨지티(주),041140,2000/12,37
넥슨지티(주),041140,2001/12,27.65
넥슨지티(주),041140,2002/12,26.32
넥슨지티(주),041140,2003/12,14.55
넥슨지티(주),041140,2004/12,40.08
넥슨지티(주),041140,2005/12,29.1
넥슨지티(주),041140,2006/12,10.85
넥슨지티(주),041140,2007/12,11.3
넥슨지티(주),041140,2008/12,63.08
넥슨지티(주),041140,2009/12,56.52
넥슨지티(주),041140,2010/12,52.04
넥슨지티(주),041140,2011/12,57.07
넥슨지티(주),041140,2012/12,62.08
넥슨지티(주),041140,2013/12,62.08
넥슨지티(주),041140,2014/12,63.18
넥슨지티(주),041140,2015/12,63.22
넥슨지티(주),041140,2016/12,63.23
넥슨지티(주),041140,2017/12,63.22
넥슨지티(주),041140,2018/12,63.22
넥슨지티(주),041140,2019/12,63.19
넥슨지티(주),041140,2020/12,63.19
농업회사법인(주)농우바이오,054050,2001/10,
농업회사법인(주)농우바이오,054050,2002/10,68.65
농업회사법인(주)농우바이오,054050,2003/10,68.77
농업회사법인(주)농우바이오,054050,2004/10,69.23
농업회사법인(주)농우바이오,054050,2005/10,69.14
농업회사법인(주)농우바이오,054050,2006/10,69.08
농업회사법인(주)농우바이오,054050,2007/10,68.89
농업회사법인(주)농우바이오,054050,2008/10,65.61
농업회사법인(주)농우바이오,054050,2009/10,
농업회사법인(주)농우바이오,054050,2010/10,65.56
농업회사법인(주)농우바이오,054050,2011/10,65.58
농업회사법인(주)농우바이오,054050,2013/09,52.83
농업회사법인(주)농우바이오,054050,2014/09,52.82
농업회사법인(주)농우바이오,054050,2015/09,52.83
농업회사법인(주)농우바이오,054050,2016/12,52.82
농업회사법인(주)농우바이오,054050,2017/12,52.85
농업회사법인(주)농우바이오,054050,2018/12,57.95
농업회사법인(주)농우바이오,054050,2019/12,57.97
농업회사법인(주)농우바이오,054050,2020/12,58.01
농업회사법인아시아종묘(주),154030,2011/12,
농업회사법인아시아종묘(주),154030,2012/12,
농업회사법인아시아종묘(주),154030,2013/12,
농업회사법인아시아종묘(주),154030,2015/09,54.72
농업회사법인아시아종묘(주),154030,2016/09,44.67
농업회사법인아시아종묘(주),154030,2017/09,38.87
농업회사법인아시아종묘(주),154030,2018/09,34.52
농업회사법인아시아종묘(주),154030,2019/09,34.45
농업회사법인아시아종묘(주),154030,2020/09,32.87
뉴지랩파마(주),214870,2009/12,
뉴지랩파마(주),214870,2010/12,
뉴지랩파마(주),214870,2011/12,
뉴지랩파마(주),214870,2012/12,
뉴지랩파마(주),214870,2013/12,
뉴지랩파마(주),214870,2014/12,
뉴지랩파마(주),214870,2015/12,56.6
뉴지랩파마(주),214870,2016/12,39.37
뉴지랩파마(주),214870,2017/12,13.5
뉴지랩파마(주),214870,2018/12,13.06
뉴지랩파마(주),214870,2019/12,12.06
뉴지랩파마(주),214870,2020/12,10.23
닉스테크(주),063840,2001/12,
닉스테크(주),063840,2002/12,
닉스테크(주),063840,2003/12,
닉스테크(주),063840,2004/12,
닉스테크(주),063840,2005/12,
닉스테크(주),063840,2006/12,
닉스테크(주),063840,2007/12,
닉스테크(주),063840,2008/12,
닉스테크(주),063840,2009/12,
닉스테크(주),063840,2010/12,
닉스테크(주),063840,2011/12,
닉스테크(주),063840,2012/12,
닉스테크(주),063840,2013/12,57.35
닉스테크(주),063840,2014/12,56.97
닉스테크(주),063840,2015/12,56.79
다믈멀티미디어(주),093640,2005/12,
다믈멀티미디어(주),093640,2006/12,
다믈멀티미디어(주),093640,2007/12,56.32
다믈멀티미디어(주),093640,2008/12,56.41
다믈멀티미디어(주),093640,2009/12,56.41
다믈멀티미디어(주),093640,2010/12,47.31
다믈멀티미디어(주),093640,2011/12,48.48
다믈멀티미디어(주),093640,2012/12,23.69
다믈멀티미디어(주),093640,2013/12,17.94
다믈멀티미디어(주),093640,2014/12,17.75
다믈멀티미디어(주),093640,2015/12,17.75
다믈멀티미디어(주),093640,2016/12,17.6
다믈멀티미디어(주),093640,2017/12,17.52
다믈멀티미디어(주),093640,2018/12,21.22
다믈멀티미디어(주),093640,2019/12,15.61
다믈멀티미디어(주),093640,2020/12,13.38
다산,015150,2000/12,25.75
대동금속(주),020400,2000/12,70.12
대동금속(주),020400,2001/12,70.13
대동금속(주),020400,2002/12,70.12
대동금속(주),020400,2003/12,70.13
대동금속(주),020400,2004/12,70.13
대동금속(주),020400,2005/12,70.13
대동금속(주),020400,2006/12,70.13
대동금속(주),020400,2007/12,70.13
대동금속(주),020400,2008/12,70.13
대동금속(주),020400,2009/12,70.13
대동금속(주),020400,2010/12,70.13
대동금속(주),020400,2011/12,70.13
대동금속(주),020400,2012/12,70.13
대동금속(주),020400,2013/12,70.13
대동금속(주),020400,2014/12,70.13
대동금속(주),020400,2015/12,70.13
대동금속(주),020400,2016/12,70.13
대동금속(주),020400,2017/12,70.13
대동금속(주),020400,2018/12,70.13
대동금속(주),020400,2019/12,65.9
대동금속(주),020400,2020/12,64.54
대동기어(주),008830,2000/12,49.18
대동기어(주),008830,2001/12,40.76
대동기어(주),008830,2002/12,51.41
대동기어(주),008830,2003/12,52.39
대동기어(주),008830,2004/12,52.97
대동기어(주),008830,2005/12,56.09
대동기어(주),008830,2006/12,52.72
대동기어(주),008830,2007/12,58.21
대동기어(주),008830,2008/12,58.21
대동기어(주),008830,2009/12,60.68
대동기어(주),008830,2010/12,62.39
대동기어(주),008830,2011/12,61.68
대동기어(주),008830,2012/12,61.68
대동기어(주),008830,2013/12,61.68
대동기어(주),008830,2014/12,61.68
대동기어(주),008830,2015/12,61.68
대동기어(주),008830,2016/12,55.06
대동기어(주),008830,2017/12,55.06
대동기어(주),008830,2018/12,61.29
대동기어(주),008830,2019/12,60.23
대동기어(주),008830,2020/12,60.32
대모엔지니어링(주),317850,2002/12,
대모엔지니어링(주),317850,2003/12,
대모엔지니어링(주),317850,2004/12,
대모엔지니어링(주),317850,2005/12,
대모엔지니어링(주),317850,2006/12,
대모엔지니어링(주),317850,2007/12,
대모엔지니어링(주),317850,2008/12,
대모엔지니어링(주),317850,2009/12,
대모엔지니어링(주),317850,2010/12,
대모엔지니어링(주),317850,2011/12,
대모엔지니어링(주),317850,2012/12,
대모엔지니어링(주),317850,2013/12,
대모엔지니어링(주),317850,2014/12,
대모엔지니어링(주),317850,2015/12,
대모엔지니어링(주),317850,2016/12,
대모엔지니어링(주),317850,2017/12,
대모엔지니어링(주),317850,2018/12,
대모엔지니어링(주),317850,2019/12,53.1
대모엔지니어링(주),317850,2020/12,49.3
대보마그네틱(주),290670,2017/12,
대보마그네틱(주),290670,2018/12,70.28
대보마그네틱(주),290670,2019/12,70.4
대보마그네틱(주),290670,2020/12,63.8
대봉엘에스(주),078140,2002/12,
대봉엘에스(주),078140,2003/12,
대봉엘에스(주),078140,2004/12,
대봉엘에스(주),078140,2005/12,69.63
대봉엘에스(주),078140,2006/12,69.63
대봉엘에스(주),078140,2007/12,69.5
대봉엘에스(주),078140,2008/12,68.88
대봉엘에스(주),078140,2009/12,68.87
대봉엘에스(주),078140,2010/12,67.29
대봉엘에스(주),078140,2011/12,52.77
대봉엘에스(주),078140,2012/12,52.65
대봉엘에스(주),078140,2013/12,51.98
대봉엘에스(주),078140,2014/12,51.87
대봉엘에스(주),078140,2015/12,50.94
대봉엘에스(주),078140,2016/12,50.94
대봉엘에스(주),078140,2017/12,50.94
대봉엘에스(주),078140,2018/12,50.94
대봉엘에스(주),078140,2019/12,50.93
대봉엘에스(주),078140,2020/12,50.98
대선조선(주),031990,2000/12,74.53
대선조선(주),031990,2001/12,54.93
대선조선(주),031990,2002/12,57.41
대선조선(주),031990,2003/12,57.41
대선조선(주),031990,2004/12,58.26
대선조선(주),031990,2005/12,58
대선조선(주),031990,2006/12,58
대선조선(주),031990,2007/12,58
대선조선(주),031990,2008/12,58
대선조선(주),031990,2009/12,58
대선조선(주),031990,2010/12,58
대신정보통신(주),020180,2000/03,73.31
대신정보통신(주),020180,2001/03,46.18
대신정보통신(주),020180,2002/03,27.35
대신정보통신(주),020180,2003/03,39.17
대신정보통신(주),020180,2004/03,32.17
대신정보통신(주),020180,2005/03,37.26
대신정보통신(주),020180,2006/03,36.91
대신정보통신(주),020180,2007/03,38.84
대신정보통신(주),020180,2008/03,43.02
대신정보통신(주),020180,2009/03,43.58
대신정보통신(주),020180,2010/03,44.72
대신정보통신(주),020180,2011/03,46.07
대신정보통신(주),020180,2012/03,35.43
대신정보통신(주),020180,2013/03,30.86
대신정보통신(주),020180,2014/03,30.06
대신정보통신(주),020180,2015/03,30.13
대신정보통신(주),020180,2016/03,28.81
대신정보통신(주),020180,2017/03,22.58
대신정보통신(주),020180,2018/03,14.48
대신정보통신(주),020180,2019/03,14.55
대신정보통신(주),020180,2020/03,15.01
대아건설(주),000380,2000/12,41.99
대아건설(주),000380,2001/12,31.26
대아건설(주),000380,2002/12,31.64
대아건설(주),000380,2003/12,31.64
대아티아이(주),045390,2000/06,48.1
대아티아이(주),045390,2001/06,33.66
대아티아이(주),045390,2002/06,34.64
대아티아이(주),045390,2003/06,38.69
대아티아이(주),045390,2004/06,19.26
대아티아이(주),045390,2005/06,30
대아티아이(주),045390,2006/06,39.83
대아티아이(주),045390,2007/12,20.74
대아티아이(주),045390,2008/12,20.69
대아티아이(주),045390,2009/12,17.93
대아티아이(주),045390,2010/12,17.93
대아티아이(주),045390,2011/12,17.81
대아티아이(주),045390,2012/12,17.58
대아티아이(주),045390,2013/12,17.58
대아티아이(주),045390,2014/12,17.5
대아티아이(주),045390,2015/12,17.41
대아티아이(주),045390,2016/12,17.41
대아티아이(주),045390,2017/12,17.41
대아티아이(주),045390,2018/12,16.81
대아티아이(주),045390,2019/12,16.81
대아티아이(주),045390,2020/12,16.81
대양전기공업(주),108380,2000/12,
대양전기공업(주),108380,2001/12,
대양전기공업(주),108380,2002/12,
대양전기공업(주),108380,2003/12,
대양전기공업(주),108380,2004/12,
대양전기공업(주),108380,2005/12,
대양전기공업(주),108380,2006/12,
대양전기공업(주),108380,2007/12,
대양전기공업(주),108380,2008/12,
대양전기공업(주),108380,2009/12,
대양전기공업(주),108380,2010/12,
대양전기공업(주),108380,2011/12,66.66
대양전기공업(주),108380,2012/12,61.39
대양전기공업(주),108380,2013/12,61.39
대양전기공업(주),108380,2014/12,60.09
대양전기공업(주),108380,2015/12,60.09
대양전기공업(주),108380,2016/12,60.09
대양전기공업(주),108380,2017/12,59.85
대양전기공업(주),108380,2018/12,59.85
대양전기공업(주),108380,2019/12,59.85
대양전기공업(주),108380,2020/12,59.73
대양제지공업(주),006580,2000/12,55.57
대양제지공업(주),006580,2001/12,82.45
대양제지공업(주),006580,2002/12,62.28
대양제지공업(주),006580,2003/12,67.63
대양제지공업(주),006580,2004/12,68.88
대양제지공업(주),006580,2005/12,69.48
대양제지공업(주),006580,2006/12,69.91
대양제지공업(주),006580,2007/12,67.2
대양제지공업(주),006580,2008/12,67.41
대양제지공업(주),006580,2009/12,67.14
대양제지공업(주),006580,2010/12,60.65
대양제지공업(주),006580,2011/12,60.95
대양제지공업(주),006580,2012/12,50.71
대양제지공업(주),006580,2013/12,46.44
대양제지공업(주),006580,2014/12,46.44
대양제지공업(주),006580,2015/12,46.44
대양제지공업(주),006580,2016/12,46.44
대양제지공업(주),006580,2017/12,46.44
대양제지공업(주),006580,2018/12,53.48
대양제지공업(주),006580,2019/12,53.48
대양제지공업(주),006580,2020/12,53.57
대웅화학(주),016890,2000/03,62.38
대웅화학(주),016890,2001/03,62.38
대웅화학(주),016890,2002/03,59.64
대웅화학(주),016890,2003/03,67.37
대웅화학(주),016890,2004/03,69.61
대웅화학(주),016890,2005/03,72.87
대웅화학(주),016890,2006/03,72.87
대웅화학(주),016890,2007/03,72.88
대웅화학(주),016890,2008/03,73.29
대원미디어(주),048910,2000/12,
대원미디어(주),048910,2001/12,30.2
대원미디어(주),048910,2002/12,30.2
대원미디어(주),048910,2003/12,30.52
대원미디어(주),048910,2004/12,30.52
대원미디어(주),048910,2005/12,30.51
대원미디어(주),048910,2006/12,31.92
대원미디어(주),048910,2007/12,32.53
대원미디어(주),048910,2008/12,36.86
대원미디어(주),048910,2009/12,37.6
대원미디어(주),048910,2010/12,37.67
대원미디어(주),048910,2011/12,38.77
대원미디어(주),048910,2012/12,38.95
대원미디어(주),048910,2013/12,39.01
대원미디어(주),048910,2014/12,36.79
대원미디어(주),048910,2015/12,32.14
대원미디어(주),048910,2016/12,32.76
대원미디어(주),048910,2017/12,32.87
대원미디어(주),048910,2018/12,32.87
대원미디어(주),048910,2019/12,33.42
대원미디어(주),048910,2020/12,36.85
대원산업(주),005710,2000/12,67.4
대원산업(주),005710,2001/12,63.5
대원산업(주),005710,2002/12,63.94
대원산업(주),005710,2003/12,63.88
대원산업(주),005710,2004/12,64.83
대원산업(주),005710,2005/12,62.15
대원산업(주),005710,2006/12,56.12
대원산업(주),005710,2007/12,56.31
대원산업(주),005710,2008/12,62.79
대원산업(주),005710,2009/12,60.57
대원산업(주),005710,2010/12,60.72
대원산업(주),005710,2011/12,60.78
대원산업(주),005710,2012/12,60.74
대원산업(주),005710,2013/12,60.94
대원산업(주),005710,2014/12,60.92
대원산업(주),005710,2015/12,61.17
대원산업(주),005710,2016/12,61.19
대원산업(주),005710,2017/12,61.4
대원산업(주),005710,2018/12,61.4
대원산업(주),005710,2019/12,61.56
대원산업(주),005710,2020/12,61.55
대정화금(주),120240,2000/12,
대정화금(주),120240,2001/12,
대정화금(주),120240,2002/12,
대정화금(주),120240,2003/12,
