회사명,거래소코드,회계년도,기업가치(EV),EBITDA,EBITDA/매출액,EBITDA/금융비용,EBITDA/평균발행주식수,EV/EBITDA
(주)제이엘케이,322510,2016/12,6968.34,-1333.97,-239.76,-3.31,-231.99,0
(주)제이엘케이,322510,2017/12,2736.26,-2549.25,-428.44,-4.8,-379.92,0
(주)제이엘케이,322510,2018/12,-1248.99,-4330.17,-1193.18,-6.32,-592.36,0
(주)제이엘케이,322510,2019/12,94857.32,-9855.94,-4293.88,-187.9,-895.99,0
(주)제이엘케이,322510,2020/12,152712.08,-6620.64,-147.45,-22.08,-441.65,0
(주)제이엠피,054790,2000/12,,,,,,
(주)제이엠피,054790,2001/12,,,,,,
(주)제이엠피,054790,2002/12,,,,,,
(주)제이엠피,054790,2003/12,,,,,,
(주)제이엠피,054790,2004/12,,,,,,
(주)제이엠피,054790,2005/12,,,,,,
(주)제이엠피,054790,2006/12,,,,,,
(주)제이와이피엔터테인먼트,035900,2000/12,,,,,,
(주)제이와이피엔터테인먼트,035900,2001/12,,,,,,
(주)제이와이피엔터테인먼트,035900,2002/12,,,,,,
(주)제이와이피엔터테인먼트,035900,2003/12,,,,,,
(주)제이와이피엔터테인먼트,035900,2004/12,,,,,,
(주)제이와이피엔터테인먼트,035900,2005/12,,,,,,
(주)제이와이피엔터테인먼트,035900,2007/06,26073.18,-4655.01,-60.11,-3.98,-50.79,0
(주)제이와이피엔터테인먼트,035900,2008/06,8038.62,-201.84,-5.74,-0.63,-4.71,
(주)제이와이피엔터테인먼트,035900,2009/06,56020.83,688.12,7.6,0.72,11.75,81.41
(주)제이와이피엔터테인먼트,035900,2010/06,18417.68,-1796.62,-17.69,-53.16,-25.42,
(주)제이와이피엔터테인먼트,035900,2011/06,49375.28,1028.6,10.05,5.83,51.49,48
(주)제이와이피엔터테인먼트,035900,2012/12,130782.34,-3399.41,-25.74,-58.62,-146.17,0
(주)제이와이피엔터테인먼트,035900,2013/12,149085.28,-1583.62,-8.89,-3.24,-59.97,0
(주)제이와이피엔터테인먼트,035900,2014/12,133732.65,7163.66,16.16,13.37,210.43,18.67
(주)제이와이피엔터테인먼트,035900,2015/12,146392.97,6455.71,13.26,10.85,189.63,22.68
(주)제이와이피엔터테인먼트,035900,2016/12,148878.74,13810.51,19.87,0,405.68,10.78
(주)제이와이피엔터테인먼트,035900,2017/12,458262.78,20742.86,21.44,0,603.15,22.09
(주)제이와이피엔터테인먼트,035900,2018/12,1039772.49,26540.64,22.46,0,763.65,39.18
(주)제이와이피엔터테인먼트,035900,2019/12,839902.65,42347.9,29.28,1040.08,1194.19,19.83
(주)제이와이피엔터테인먼트,035900,2020/12,1347885.7,40682.93,31.29,503.88,1146.16,33.13
(주)제이웨이,058420,2000/12,,,,,,
(주)제이웨이,058420,2001/12,,,,,,
(주)제이웨이,058420,2002/12,,,,,,
(주)제이웨이,058420,2003/12,,,,,,
(주)제이웨이,058420,2004/12,,,,,,
(주)제이웨이,058420,2005/12,,,,,,
(주)제이웨이,058420,2006/12,,,,,,
(주)제이웨이,058420,2007/12,65248.94,378.23,7.36,1.88,27.12,172.51
(주)제이웨이,058420,2008/12,18043.51,3839.63,45.76,2.82,176.05,4.7
(주)제이웨이,058420,2009/12,30833.5,5052.26,33.37,3.6,171.71,6.1
(주)제이웨이,058420,2010/12,21485.06,2926.12,13.75,4.49,64.08,7.34
(주)제이웨이,058420,2011/12,27013.87,-264.72,-1.55,-2.11,-7.46,0
(주)제이웨이,058420,2012/12,24730.03,1441.94,11.6,14.88,72.09,17.15
(주)제이웨이,058420,2013/12,24844.95,1773.3,16.67,19.13,80.45,14.01
(주)제이웨이,058420,2014/12,23098.79,100.47,1.06,1.64,4.23,229.9
(주)제이웨이,058420,2015/12,25764.93,2819.36,29.94,0,318.32,9.14
(주)제이웨이,058420,2016/12,24417.07,1010.85,12.6,0,103,24.15
(주)제이웨이,058420,2017/12,28529.54,-578.79,-9.18,-1585.72,-54.09,0
(주)제이웨이,058420,2018/12,21479.85,-491.41,-10.43,-2.34,-36.09,0
(주)제이웨이,058420,2019/12,29569.68,-86.23,-1.82,-1.99,-4.74,0
(주)제이웨이,058420,2020/12,14661.09,-3449.02,-64.85,-33.3,-161.67,0
(주)제이콘텐트리,036420,2000/03,,,,,,
(주)제이콘텐트리,036420,2001/12,,,,,,
(주)제이콘텐트리,036420,2002/12,,,,,,
(주)제이콘텐트리,036420,2003/12,,,,,,
(주)제이콘텐트리,036420,2004/12,,,,,,
(주)제이콘텐트리,036420,2005/12,,,,,,
(주)제이콘텐트리,036420,2006/12,,,,,,
(주)제이콘텐트리,036420,2007/12,117145.41,3221.63,8.44,2.02,90.02,36.36
(주)제이콘텐트리,036420,2008/12,24929.56,-1802.81,-5.08,-0.97,-62.09,
(주)제이콘텐트리,036420,2009/12,131033.19,-837.43,-4.71,-0.16,-25.43,
(주)제이콘텐트리,036420,2010/12,129084.1,-1925.79,-10.49,-0.26,-54.63,
(주)제이콘텐트리,036420,2011/12,314715.97,4791.4,7.96,0.74,81.37,65.68
(주)제이콘텐트리,036420,2012/12,346741.48,6961.04,8.08,0.99,106.27,49.81
(주)제이콘텐트리,036420,2013/12,364647.85,2103.3,2.76,0.34,32.11,173.37
(주)제이콘텐트리,036420,2014/12,312778.02,1057.95,1.57,0.22,16.01,295.64
(주)제이콘텐트리,036420,2015/12,713794.3,-318.56,-0.71,-0.09,-3.58,0
(주)제이콘텐트리,036420,2016/12,494935.34,-675.71,-50.72,-0.34,-5.92,0
(주)제이콘텐트리,036420,2017/12,717056.28,7990.52,22.96,2.35,70.05,89.74
(주)제이콘텐트리,036420,2018/12,592332.97,26250.09,37.57,7.23,230.12,22.56
(주)제이콤,060750,2001/12,,,,,,
(주)제이콤,060750,2002/12,,,,,,
(주)제이콤,060750,2003/12,,,,,,
(주)제이콤,060750,2004/12,,,,,,
(주)제이콤,060750,2005/12,,,,,,
(주)제이콤,060750,2006/12,,,,,,
(주)제이콤,060750,2007/12,118264.85,-4826.05,-20.58,-9.75,-249.65,0
(주)제이콤,060750,2008/12,2518.16,1871.08,12.62,40.86,64.26,1.35
(주)제이콤,060750,2009/12,165437.12,631.56,3.53,1.72,14.75,261.95
(주)제이콤,060750,2010/12,94802.11,-4212.72,-51.36,-11.39,-98.39,
(주)제이테크놀로지,035480,2000/12,,,,,,
(주)제이테크놀로지,035480,2001/12,,,,,,
(주)제이테크놀로지,035480,2002/12,,,,,,
(주)제이테크놀로지,035480,2003/12,,,,,,
(주)제이테크놀로지,035480,2004/12,,,,,,
(주)제이테크놀로지,035480,2005/12,,,,,,
(주)제이테크놀로지,035480,2006/12,,,,,,
(주)제이테크놀로지,035480,2007/12,76642.94,1591.17,1.43,1.44,115,48.17
(주)제이테크놀로지,035480,2008/12,8078.88,-8764.05,-8.33,-7.3,-633.39,
(주)제이테크놀로지,035480,2009/12,43275.37,-3619.08,-4.2,-5.55,-261.56,
(주)제이테크놀로지,035480,2010/12,28502.3,-7156.31,-13.56,-4.54,-517.2,
(주)제이테크놀로지,035480,2011/12,31564.28,1659.4,3.62,1.3,119.93,19.02
(주)제이테크놀로지,035480,2012/12,119099.69,-5569.19,-12.27,-3.82,-397.45,0
(주)제이테크놀로지,035480,2013/12,101781.35,-8692.5,-38.66,-3.13,-461.94,0
(주)제이테크놀로지,035480,2014/12,154584.49,-6751.22,-111.13,-2.99,-297.45,0
(주)제이테크놀로지,035480,2015/12,90917.93,2003.89,5.64,7.24,66.22,45.37
(주)제이테크놀로지,035480,2016/12,118446.5,-16604.4,-67.93,-23.06,-535.26,0
(주)제이테크놀로지,035480,2017/12,78109.23,-11377.37,-140.18,-3.79,-249.89,0
(주)제이테크놀로지,035480,2018/12,50037.77,-4964.75,-31.46,-59.06,-109.05,0
(주)제이티,089790,2001/12,,,,,,
(주)제이티,089790,2002/12,,,,,,
(주)제이티,089790,2003/12,,,,,,
(주)제이티,089790,2004/12,,,,,,
(주)제이티,089790,2005/12,,,,,,
(주)제이티,089790,2006/12,,,,,,
(주)제이티,089790,2007/12,23686.02,4224.81,16.13,12.53,744.93,5.61
(주)제이티,089790,2008/12,-2354.32,-198.03,-1.91,-3.07,-34.92,
(주)제이티,089790,2009/12,11637.89,-2850.95,-39.39,-33.33,-479.03,
(주)제이티,089790,2010/12,34725.57,3324.27,5.31,3.1,530.19,10.45
(주)제이티,089790,2011/12,37181.36,5990.94,9.07,6.79,962.16,6.21
(주)제이티,089790,2012/12,19620.17,4588.59,6.52,28.4,736.94,4.28
(주)제이티,089790,2013/12,20923.05,-1550.06,-7.21,-4.68,-248.94,0
(주)제이티,089790,2014/12,44122.32,7134.9,16.5,16.85,1021.03,6.18
(주)제이티,089790,2015/12,44607.83,-2163.02,-6.21,-3.63,-289.47,0
(주)제이티,089790,2016/12,48584.15,-7214.04,-32.28,-9.2,-965.42,0
(주)제이티,089790,2017/12,35387.52,1995.33,6.2,1.75,265.06,17.74
(주)제이티,089790,2018/12,32669.25,3729.32,10.67,3.98,375.29,8.76
(주)제이티,089790,2019/12,51482.19,8124.19,19.17,16.2,787.57,6.34
(주)제이티,089790,2020/12,127026.63,6633.81,14.87,16.33,643.09,19.15
(주)제이티씨,950170,2017/02,,,,,,
(주)제이티씨,950170,2018/02,-9208.38,35722.89,6.71,125.58,7122.64,-0.26
(주)제이티씨,950170,2019/02,-32451.92,31087.65,6.29,164.37,1239.69,-1.04
(주)제이티씨,950170,2020/02,193590.33,54989.96,11.36,44.3,1570.89,3.52
(주)제일바이오,052670,2000/12,,,,,,
(주)제일바이오,052670,2001/12,,,,,,
(주)제일바이오,052670,2002/12,,,,,,
(주)제일바이오,052670,2003/12,,,,,,
(주)제일바이오,052670,2004/12,,,,,,
(주)제일바이오,052670,2005/12,,,,,,
(주)제일바이오,052670,2006/12,,,,,,
(주)제일바이오,052670,2007/12,28944.85,-238.09,-1.94,-107.3,-24.8,0
(주)제일바이오,052670,2008/12,-616.41,-637.68,-5.17,-561.34,-66.42,
(주)제일바이오,052670,2009/12,18882.31,700,6.17,626.67,72.92,26.97
(주)제일바이오,052670,2010/12,15036.75,526.62,3.16,0,54.86,28.55
(주)제일바이오,052670,2011/12,12901.99,541.5,2.12,79.46,56.41,23.83
(주)제일바이오,052670,2012/12,15514.23,1113.87,3.02,37.42,116.03,13.93
(주)제일바이오,052670,2013/12,25168.35,594.4,1.55,7.89,61.92,42.34
(주)제일바이오,052670,2014/12,57705.24,1382.48,3.5,22.18,144.01,41.74
(주)제일바이오,052670,2015/12,79040.56,1447.54,4.14,26.84,128.42,54.6
(주)제일바이오,052670,2016/12,67635.27,1222.35,3.41,42.79,81.49,55.33
(주)제일바이오,052670,2017/12,60227.21,1482.17,5.3,102.61,98.81,40.63
(주)제일바이오,052670,2018/12,55768.25,1772.72,6.37,193.15,118.18,31.46
(주)제일바이오,052670,2019/12,98510.34,913.43,3.97,773.44,60.9,107.85
(주)제일바이오,052670,2020/12,107718.57,-124.61,-0.66,-32.79,-8.31,0
(주)제일테크노스,038010,2000/12,,,,,,
(주)제일테크노스,038010,2001/12,,,,,,
(주)제일테크노스,038010,2002/12,,,,,,
(주)제일테크노스,038010,2003/12,,,,,,
(주)제일테크노스,038010,2004/12,,,,,,
(주)제일테크노스,038010,2005/12,,,,,,
(주)제일테크노스,038010,2006/12,,,,,,
(주)제일테크노스,038010,2007/12,53582.58,8575.23,8.25,6.66,9528.03,6.25
(주)제일테크노스,038010,2008/12,31184.7,13469.38,11.07,5.98,14965.98,2.32
(주)제일테크노스,038010,2009/12,40833.1,13757.18,11.47,7.39,15285.75,2.97
(주)제일테크노스,038010,2010/12,25948.78,7285.54,6,5.27,8095.04,3.56
(주)제일테크노스,038010,2011/12,45283.34,7083.44,5.86,4.99,7870.49,6.39
(주)제일테크노스,038010,2012/12,56630.27,8744.64,6.46,4.37,9716.27,6.48
(주)제일테크노스,038010,2013/12,69072.2,8371.12,6.25,3.73,9301.25,8.25
(주)제일테크노스,038010,2014/12,82323.87,13571.01,9.5,5.76,15078.9,6.07
(주)제일테크노스,038010,2015/12,78693.07,11013.59,7.84,5.96,12237.32,7.15
(주)제일테크노스,038010,2016/12,106073.84,8952.7,6.31,5.4,994.74,11.85
(주)제일테크노스,038010,2017/12,87110.57,10807.33,7.17,7.03,1200.81,8.06
(주)제일테크노스,038010,2018/12,73590.16,12964.24,8.29,8.56,1440.47,5.68
(주)제일테크노스,038010,2019/12,64420.56,9467.81,5.83,7.52,1051.98,6.8
(주)제일테크노스,038010,2020/12,88632.73,1598.32,1.22,1.91,177.59,55.45
(주)제주반도체,080220,2004/12,,,,,,
(주)제주반도체,080220,2005/12,,,,,,
(주)제주반도체,080220,2006/12,,,,,,
(주)제주반도체,080220,2007/12,56858.55,-15725.61,-126.95,-40.95,-1661.8,0
(주)제주반도체,080220,2008/12,6794.02,-17535,-68.14,-18.76,-1792.27,
(주)제주반도체,080220,2009/12,30560.84,-2723.14,-26.62,-2.77,-215.69,
(주)제주반도체,080220,2010/12,52139.18,19309.74,35.62,17.77,1102.02,2.7
(주)제주반도체,080220,2011/12,73528.46,19645.27,23.91,617.68,934.58,3.74
(주)제주반도체,080220,2012/12,177672.98,-1497.32,-5.22,-51.97,-63.91,0
(주)제주반도체,080220,2013/12,98245.88,-5409.34,-38.69,-34.23,-230.88,0
(주)제주반도체,080220,2014/12,76362.91,-5769.67,-17.35,-23.34,-246.26,0
(주)제주반도체,080220,2015/12,134336.32,4304.04,7.46,6.05,183.71,31.21
(주)제주반도체,080220,2016/12,114048.7,5437.86,9.35,5.09,232.1,20.97
(주)제주반도체,080220,2017/12,119360.97,12782.86,10.76,11.55,511.81,9.34
(주)제주반도체,080220,2018/12,145906.37,16899.41,11.7,8.72,591.7,8.63
(주)제주반도체,080220,2019/12,150216.64,7205.96,6.61,2.63,251.67,20.85
(주)제주반도체,080220,2020/12,127769.53,5192.29,4.7,3.42,166.82,24.61
(주)제테마,216080,2017/12,,,,,,
(주)제테마,216080,2018/12,12575.35,-3623.83,-32.33,-2.8,-1349.09,0
(주)제테마,216080,2019/12,179195.26,-9122.57,-68.59,0,-1373.65,0
(주)제테마,216080,2020/12,401120.94,-2509.61,-12.15,-4.07,-144.9,0
(주)젠큐릭스,229000,2013/12,,,,,,
(주)젠큐릭스,229000,2014/12,-36.67,-1459.13,0,-52.96,-633.23,0
(주)젠큐릭스,229000,2015/12,-2677.45,-3500.78,-605.89,-115.66,-1228.21,0
(주)젠큐릭스,229000,2016/12,-5806.86,-7361.32,-1256.61,-363.07,-1722.21,0
(주)젠큐릭스,229000,2017/12,-3973.45,-5856.53,-87008.33,-308.37,-1252.33,0
(주)젠큐릭스,229000,2018/12,-6677.61,-5110.87,-1911.89,-272.74,-1014.46,0
(주)젠큐릭스,229000,2019/12,526.11,-5690.54,-4165.28,-144.22,-1055.22,0
(주)젠큐릭스,229000,2020/12,101946.65,-8826.1,-607.9,-39.24,-1505.44,0
(주)젬백스&카엘,082270,2002/12,,,,,,
(주)젬백스&카엘,082270,2003/12,,,,,,
(주)젬백스&카엘,082270,2004/12,,,,,,
(주)젬백스&카엘,082270,2005/12,,,,,,
(주)젬백스&카엘,082270,2006/12,,,,,,
(주)젬백스&카엘,082270,2007/12,23993.04,2672.54,20.66,230.75,381.96,8.98
(주)젬백스&카엘,082270,2008/12,6991.92,2031.16,11.78,10.26,290.09,3.44
(주)젬백스&카엘,082270,2009/12,83087.02,-3943.42,-57.29,-4.86,-299.67,
(주)젬백스&카엘,082270,2010/12,272124.3,-4353.7,-24.18,-4.55,-210.86,
(주)젬백스&카엘,082270,2011/12,858947.76,-1409.74,-5.92,-0.66,-60.93,0
(주)젬백스&카엘,082270,2012/12,834199.04,5038.44,15.94,1.44,206.24,165.57
(주)젬백스&카엘,082270,2013/12,366131.53,1774.43,5.83,0.32,70.01,206.34
(주)젬백스&카엘,082270,2014/12,450600.96,813.91,3.26,0.21,30.19,553.63
(주)젬백스&카엘,082270,2015/12,664804.25,4895.64,13.37,2.8,170.24,135.8
(주)젬백스&카엘,082270,2016/12,461889.8,-2348.2,-8.97,-1.82,-78.03,0
(주)젬백스&카엘,082270,2017/12,483891.95,2505.86,5.7,0.55,81.47,193.1
(주)젬백스&카엘,082270,2018/12,421703.25,-220.5,-0.48,-0.03,-6.25,0
(주)젬백스&카엘,082270,2019/12,1447008.57,-3946.06,-9.67,-0.83,-110.23,0
(주)젬백스&카엘,082270,2020/12,906854.4,5987.09,9.12,4.87,152.49,151.47
(주)젬백스링크,064800,2000/12,,,,,,
(주)젬백스링크,064800,2001/12,,,,,,
(주)젬백스링크,064800,2002/12,,,,,,
(주)젬백스링크,064800,2003/12,,,,,,
(주)젬백스링크,064800,2004/12,,,,,,
(주)젬백스링크,064800,2005/12,,,,,,
(주)젬백스링크,064800,2006/12,,,,,,
(주)젬백스링크,064800,2007/12,25813.63,2873.76,14.03,0,404.7,8.98
(주)젬백스링크,064800,2008/12,-11714.61,4559.29,17.24,0,642.06,-2.57
(주)젬백스링크,064800,2009/12,27124.62,4004.22,13.96,97.94,563.9,6.77
(주)젬백스링크,064800,2010/12,30436.78,3219.13,11.11,24.53,453.33,9.45
(주)젬백스링크,064800,2011/12,25955.73,2365.98,7.83,15.26,333.19,10.97
(주)젬백스링크,064800,2012/12,26873.46,574.91,2.35,11.9,80.96,46.74
(주)젬백스링크,064800,2013/12,21824.39,971,4.79,77.95,136.74,22.48
(주)젬백스링크,064800,2014/12,22050.24,1606.06,9.17,145.74,226.17,13.73
(주)젬백스링크,064800,2015/12,102647.07,291.97,1.83,12.45,41.12,351.57
(주)젬백스링크,064800,2016/12,147884.86,-510.44,-3.11,-0.69,-14.38,0
(주)젬백스링크,064800,2017/12,248901.9,1148.15,8.13,0.52,22.13,216.78
(주)젬백스링크,064800,2018/12,173756.01,1747.74,4.16,0.61,28.36,99.42
(주)젬백스링크,064800,2019/12,150455.18,6896.34,7.24,2.75,95.63,21.82
(주)젬백스링크,064800,2020/12,141824.25,4873.42,5.21,3.44,64.05,29.1
(주)젬백스지오,041590,2000/12,,,,,,
(주)젬백스지오,041590,2001/12,,,,,,
(주)젬백스지오,041590,2002/12,,,,,,
(주)젬백스지오,041590,2003/12,,,,,,
(주)젬백스지오,041590,2004/12,,,,,,
(주)젬백스지오,041590,2005/12,,,,,,
(주)젬백스지오,041590,2006/12,,,,,,
(주)젬백스지오,041590,2007/12,31599.29,-2496.73,-12.37,-3.05,-191.83,0
(주)젬백스지오,041590,2008/12,3977.53,-2682.91,-17.23,-3.71,-181.98,
(주)젬백스지오,041590,2009/12,25710.39,2966.84,5.84,5.96,199.62,8.67
(주)젬백스지오,041590,2010/12,19675.93,2563.15,4.75,4.48,165.69,7.68
(주)젬백스지오,041590,2011/12,25369.47,3127.16,5.59,4.66,193.41,8.11
(주)젬백스지오,041590,2012/12,21847.67,4886.02,6.73,8.06,302.19,4.47
(주)젬백스지오,041590,2013/12,51965.63,3757.41,6.89,3,222.14,13.83
(주)젬백스지오,041590,2014/12,51452.42,8269.6,11.02,6.51,397.22,6.22
(주)젬백스지오,041590,2015/12,269044.49,-1960.63,-4.38,-0.83,-76.19,0
(주)젬백스지오,041590,2016/12,190017.14,-6277.18,-13.18,-1.42,-229.72,0
(주)젬백스지오,041590,2017/12,243096.43,2442.99,6.82,0.53,66.02,99.51
(주)젬백스지오,041590,2018/12,145281.74,-3368.2,-16.42,-0.57,-75.79,0
(주)젬백스지오,041590,2019/12,138288.99,-3393.22,-28.29,-0.31,-52.7,0
(주)젬백스지오,041590,2020/12,77339.13,2923.46,6.45,0.61,39.57,26.45
(주)조이시티,067000,2002/12,,,,,,
(주)조이시티,067000,2003/12,,,,,,
(주)조이시티,067000,2004/12,,,,,,
(주)조이시티,067000,2005/12,,,,,,
(주)조이시티,067000,2006/12,,,,,,
(주)조이시티,067000,2007/12,-2697.6,10195.93,37.51,176.52,1399.25,-0.26
(주)조이시티,067000,2008/12,-7409.31,-4318.92,-27.17,-46.81,-506.65,0
(주)조이시티,067000,2009/12,36066.46,5037.42,23.03,49.89,539.15,7.16
(주)조이시티,067000,2010/12,224714.81,3912.17,15.45,70.83,381.23,57.44
(주)조이시티,067000,2011/12,454308.25,7952.76,20.25,417.84,698,57.13
(주)조이시티,067000,2012/12,157256.05,11351.54,18.85,13979.73,986.46,13.85
(주)조이시티,067000,2013/12,220140.59,764.86,2.04,0,65.41,287.82
(주)조이시티,067000,2014/12,204426.88,7100.69,15.43,0,603.79,28.79
(주)조이시티,067000,2015/12,322819.51,11131.38,19.36,585862.05,946.35,29
(주)조이시티,067000,2016/12,229729.75,5899.62,8.14,1234.49,501.15,38.94
(주)조이시티,067000,2017/12,145582.5,444.98,0.49,50.51,37.76,327.16
(주)조이시티,067000,2018/12,121023.07,-2411.02,-2.78,-930.18,-204.61,0
(주)조이시티,067000,2019/12,108461.3,12729.93,12.42,90.11,1080.33,8.52
(주)조이시티,067000,2020/12,160963.3,23644.26,14.41,102.61,1680.23,6.81
(주)조이토토,044370,2000/12,,,,,,
(주)조이토토,044370,2001/12,,,,,,
(주)조이토토,044370,2002/12,,,,,,
(주)조이토토,044370,2003/12,,,,,,
(주)조이토토,044370,2004/12,,,,,,
(주)조이토토,044370,2005/12,,,,,,
(주)조이토토,044370,2006/12,,,,,,
(주)조이토토,044370,2007/12,17865.47,-2412.94,-11.88,-1.56,-75.41,0
(주)좋은사람들,033340,2000/12,,,,,,
(주)좋은사람들,033340,2001/12,,,,,,
(주)좋은사람들,033340,2002/12,,,,,,
(주)좋은사람들,033340,2003/12,,,,,,
(주)좋은사람들,033340,2004/12,,,,,,
(주)좋은사람들,033340,2005/12,,,,,,
(주)좋은사람들,033340,2006/12,,,,,,
(주)좋은사람들,033340,2007/12,50219.18,7355.12,6.03,6.33,634.06,6.83
(주)좋은사람들,033340,2008/12,12394.05,2059.36,1.79,1.73,161.64,6.02
(주)좋은사람들,033340,2009/12,30455.31,8471.41,7.48,10.44,640.1,3.6
(주)좋은사람들,033340,2010/12,34357.98,8265.04,6.91,13.68,623.32,4.16
(주)좋은사람들,033340,2011/12,55193.85,4050.17,3.16,3.12,226.18,13.63
(주)좋은사람들,033340,2012/12,51635.42,6873.83,5.03,7.3,281.13,7.51
(주)좋은사람들,033340,2013/12,47629.38,4748.07,3.26,6.51,185.49,10.03
(주)좋은사람들,033340,2014/12,40752.49,5539.08,4.11,8.96,215.19,7.36
(주)좋은사람들,033340,2015/12,64976.14,2838.82,2.29,7.38,107.48,22.89
(주)좋은사람들,033340,2016/12,64363.39,-2429.31,-1.92,-8.62,-91.98,0
(주)좋은사람들,033340,2017/12,48452.25,-3007.74,-2.52,-10.23,-113.88,0
(주)좋은사람들,033340,2018/12,115907.8,4838.55,3.77,18.81,183.19,23.96
(주)좋은사람들,033340,2019/12,105060.2,-1027.51,-0.81,-1.71,-34.36,0
(주)좋은사람들,033340,2020/12,75010.64,-14247.47,-12.76,-17.03,-317.16,0
(주)주노콜렉션,221670,2014/12,,,,,,
(주)주노콜렉션,221670,2015/12,7750.84,1607.44,8.7,5.78,45926.8,4.82
(주)주노콜렉션,221670,2016/12,6434.04,1788.57,7.5,5.44,51102.11,3.6
(주)주노콜렉션,221670,2017/12,8415.23,2427.6,8.97,5.74,30600.17,3.47
(주)주노콜렉션,221670,2018/12,13564.52,387.88,1.33,0.54,116.71,34.97
(주)중앙디앤엠,051980,2000/12,,,,,,
(주)중앙디앤엠,051980,2001/12,,,,,,
(주)중앙디앤엠,051980,2002/12,,,,,,
(주)중앙디앤엠,051980,2003/12,,,,,,
(주)중앙디앤엠,051980,2004/12,,,,,,
(주)중앙디앤엠,051980,2005/12,,,,,,
(주)중앙디앤엠,051980,2006/12,,,,,,
(주)중앙디앤엠,051980,2007/12,89539.72,29204.01,47.19,111.99,1678.81,3.07
(주)중앙디앤엠,051980,2008/12,-23596.44,20254.67,45.07,448.46,1164.35,-1.16
(주)중앙디앤엠,051980,2009/12,39558.73,374.92,1.95,0,22.06,105.51
(주)중앙디앤엠,051980,2010/12,24743.25,-499.89,-3.25,0,-29.59,
(주)중앙디앤엠,051980,2011/12,30298.55,5259.66,13.37,31.18,311.3,5.76
