회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율
(주)선광,003100,2011/12,2.63,10.47,-1.38,-32.07,0,127.33,62.89,7.74,-5.58,184.76,1.41,3.58,-6.9,-1.54
(주)선광,003100,2012/12,0.74,2.57,-4.94,32.23,0,-75.57,-48.07,5.36,-1.85,-60.21,-2.23,2.01,0.39,9.58
(주)선광,003100,2013/12,9.59,9.61,-35.05,-15.6,0,-14.68,26.09,4.5,-2.93,-10.62,2.28,18.95,-5.1,1.38
(주)선광,003100,2014/12,-6.7,-11.25,-12.76,4.84,0,0,-81.82,-4.81,-11.53,-92.07,1.39,-6.01,-12.75,8.47
(주)선광,003100,2015/12,13.57,7.8,341.25,-33.32,0,0,-9.51,3.52,-28.3,1432.77,-28.02,-21.25,-0.39,43.29
(주)선광,003100,2016/12,-14.67,18.22,-83.64,22.57,0,51.45,-10.36,5.81,5.32,-2,-2.67,26.38,8.21,-2.73
(주)선광,003100,2017/12,7.5,6.57,26.32,36.9,0,-33.66,21.13,3.36,3.14,1.67,1.96,6.05,1.15,0.16
(주)선광,003100,2018/12,3.74,-3.39,24.81,-28.63,,-33.29,-13.66,-0.14,-16.93,1.29,-17.69,1.8,0.92,21.46
(주)선광,003100,2019/12,1.97,19.15,-51.11,27.92,,-71.41,0,-0.1,8.56,-18.49,8.88,7.95,-0.29,-4.33
(주)선광,003100,2020/12,3.28,-0.89,108,11.49,,279.46,0,1.03,4.46,40.82,-2.58,-2.06,7.22,-1.1
(주)선데이토즈,123420,2010/12,,,,,,,,,,,,,,
(주)선데이토즈,123420,2011/12,,,,,,,,,,,,,,
(주)선데이토즈,123420,2012/12,,,,,,,,,,,,,,
(주)선데이토즈,123420,2013/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)선데이토즈,123420,2014/12,121.7,76.41,119.53,253.09,0,247.54,0,102.42,202.62,163.62,32.73,219.65,128,25.48
(주)선데이토즈,123420,2015/12,4.81,138.62,-0.28,-59.23,0,-58.38,0,22.51,-44.71,-67.64,54.79,162.87,-64.28,-17.58
(주)선데이토즈,123420,2016/12,15.26,-1.24,7.84,-37.4,0,-29.11,0,13.23,-2.97,-48.82,54.87,102.45,-37.35,-21.01
(주)선데이토즈,123420,2017/12,6.32,77.34,-16.56,-29.53,0,-7.66,0,11.21,-15.79,-22.5,9.71,149.59,-23.25,-6.95
(주)선데이토즈,123420,2018/12,9.61,23.79,-3.34,-27.98,,-32.12,0,6.63,16.57,-29.48,20.83,36.73,-3.53,-9.99
(주)선데이토즈,123420,2019/12,0.81,129.23,25.87,-88.74,,-80.78,0,-1.06,-2.95,-36.36,18.53,-36.28,-18.13,0.03
(주)선데이토즈,123420,2020/12,5.31,6.94,15.02,866.17,,695.82,0,4.92,23.14,77.68,3.27,-23.08,19.24,9.7
(주)선우중공업,068770,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)선우중공업,068770,2001/12,17.2,-4.79,31.85,110.11,371.29,371.02,1.92,31.98,6.37,0,0,-5.22,0,0
(주)선우중공업,068770,2002/12,53.27,11.1,67.31,280.6,531.39,531.6,50.24,123.09,116.16,0,0,23.35,0,0
(주)선우중공업,068770,2003/12,25.91,-9.26,30.72,-16.42,-18.05,-16.1,5.93,29.53,-4.35,0,0,12,0,0
(주)선우중공업,068770,2004/12,19.31,60.02,11.62,-23.91,-34.55,-37.16,40.37,14.36,1.78,0,0,45.25,0,0
(주)선우중공업,068770,2005/12,22.44,23.64,20.29,1.38,2.66,2.69,31.89,35.55,14.52,0,0,28.03,0,0
(주)선우중공업,068770,2006/12,0.14,20.18,-7.62,0,,0,-0.63,-16.01,-25.5,-107.53,-5.61,19.05,-21.08,-42.57
(주)선우중공업,068770,2007/12,33.76,-2.38,38.35,0,,0,10.87,80.13,4.02,0,0.99,25.08,3,-0.48
(주)선우중공업,068770,2008/12,5.29,-1.16,17.06,0,0,0,-4.85,-32.01,-35.89,-357.54,-1.96,-19.31,-34.6,-3.24
(주)선우중공업,068770,2009/12,-25.81,-1.45,-37.4,0,0,0,-23.86,-31.29,3.2,0,-10,9.34,14.67,-0.54
(주)선익시스템,171090,2001/12,,,,,,,,,,,,,,
(주)선익시스템,171090,2002/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)선익시스템,171090,2003/12,23.68,-0.46,68.53,0,0,0,-24.09,-13,98.09,0,0,-9.88,0,0
(주)선익시스템,171090,2004/12,-15.05,-8.69,-29.96,0,0,0,29.21,-96.89,9.07,0,0,5.81,0,0
(주)선익시스템,171090,2005/12,-17.56,-11.64,-16.57,0,0,0,-26.44,4807.91,-20.94,0,0,-18.47,0,0
(주)선익시스템,171090,2006/12,7.93,-13.52,35.13,-15.61,0,106.91,-21.1,1.77,-19.4,0,0,-17.85,0,0
(주)선익시스템,171090,2007/12,44.9,-5.89,77.83,106.57,,143.04,-38.74,13.78,29.4,0,0,-6.44,0,0
(주)선익시스템,171090,2008/12,-5.12,7.74,-15.93,0,0,0,293.23,-30.24,89.14,0,0,26.89,0,0
(주)선익시스템,171090,2009/12,-41.42,-85.53,-56.26,0,0,0,-34.83,-16.35,-73.95,0,0,-12.29,0,0
(주)선익시스템,171090,2010/12,56.22,211.45,105.69,0,0,0,-3.54,34.34,180.44,0,0,7.78,0,0
(주)선익시스템,171090,2011/12,52.86,158.46,47.59,-4.44,0,15.57,18.74,112.56,54.16,0,0,62.71,0,0
(주)선익시스템,171090,2012/12,32.67,57.38,29.39,124.76,0,121.59,-82.52,30.57,21.85,0,0,38.23,0,0
(주)선익시스템,171090,2013/12,16.32,147.34,-0.59,-8.24,0,-40.1,-7.74,14.34,-5.4,0,0,43.17,0,0
(주)선익시스템,171090,2014/12,20.52,29.42,33.14,-62.28,0,-86.59,204.06,0.67,19.81,0,0,6.62,0,0
(주)선익시스템,171090,2015/12,-22.68,2.57,-33.61,0,0,0,40.67,-17.47,-37.43,0,0,-7.64,0,0
(주)선익시스템,171090,2016/12,110.81,-1.94,224.14,0,0,0,189.95,112.6,397.91,0,0,-1.27,0,0
(주)선익시스템,171090,2017/12,39.63,61.17,31.2,-37.78,0,-58.58,-33.13,105.02,-14,0,0,67,0,0
(주)선익시스템,171090,2018/12,-1.81,1.03,-5.52,-41.44,,-44.25,1624.56,-7.28,-4.53,-13.22,13.68,7.65,-16.02,38.72
(주)선익시스템,171090,2019/12,3.55,10.53,-3.03,35.06,,31.39,-32.79,7.97,-25.99,4.12,-19.91,18.28,-7.6,-11.52
(주)선익시스템,171090,2020/12,-10.84,15.76,-20.97,-66.27,,-68.46,-70.45,-0.05,-25.48,-45.51,-6.36,7.75,-20.42,-29.51
(주)선팩테크,054010,2000/12,,,,,,,,,,,,,,
(주)선팩테크,054010,2001/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)선팩테크,054010,2002/12,-9.96,20.88,-17.94,0,,0,-18.18,-16.53,13.39,-43.32,7.91,7.22,5.08,-9.55
(주)선팩테크,054010,2003/12,4.97,-20.08,-5.54,0,0,0,-33.03,7.51,-22.39,-12.46,-17.33,22.31,-6.12,37.54
(주)선팩테크,054010,2004/12,-28.92,-2.84,-28.29,0,0,0,-5.44,-58.14,-6,-222.21,8.87,-29.73,-13.66,-48.39
(주)선팩테크,054010,2005/12,76.05,-8.77,72.74,0,0,0,-21.78,233.32,-3.71,0,0.74,80.34,-4.42,-25.41
(주)선팩테크,054010,2006/12,-32.31,-26.01,-57.09,0,0,0,-58.11,-36.79,-32.64,-940.53,-45.59,-1.48,23.8,95.26
(주)선팩테크,054010,2007/12,81.65,-16.85,161.08,0,,0,69.67,12.07,-24.13,0,1.35,38.62,-25.14,8.1
(주)선팩테크,054010,2008/12,52.86,859.89,9.92,0,0,0,-10.12,66.68,-29.53,0,53.33,96.66,-54.04,-65.39
(주)선팩테크,054010,2009/12,20.52,87.77,-51.14,0,0,0,78.03,-16.91,-35.94,0,26.09,61.39,-49.19,40.01
(주)선팩테크,054010,2010/12,-25.96,-17.09,-51.25,0,0,0,-84.91,-98.51,30.48,0,-55.86,-21.6,195.63,131.3
(주)성광벤드,014620,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)성광벤드,014620,2001/12,10.55,12.23,9.94,-15.83,4.95,19.86,14.33,-0.29,-1.76,3.8,-2.82,11.02,1.09,3.94
(주)성광벤드,014620,2002/12,41.63,60.51,20.56,34.16,,24.75,39.59,6.59,22.04,18.09,-1.61,57.84,24.04,18.13
(주)성광벤드,014620,2003/12,9.69,-30.19,42.79,-10.34,-25.7,-29.3,51.87,2.97,11.27,0.84,1.64,-9.75,9.48,2.69
(주)성광벤드,014620,2004/12,11.99,-0.14,31.42,71.13,96.35,102.29,43.14,11.97,48.28,-26.87,2.58,-6.06,44.55,-72.57
(주)성광벤드,014620,2005/12,21.9,10.13,32.12,58.4,83.68,91.22,50.07,26.02,14.03,43.96,0,8.62,14.03,15.17
(주)성광벤드,014620,2006/12,43.79,50.9,44.18,104.43,113.44,110.85,39.52,36.67,31.02,58.11,7.86,43.18,21.47,-3.29
(주)성광벤드,014620,2007/12,22.9,6.69,32.17,148.04,,156.73,4.41,69.08,41.83,112.53,3.21,8.12,37.43,3.82
(주)성광벤드,014620,2008/12,19.16,-1.61,27.61,18.58,0,28.33,16.14,51.6,1.47,25.95,-1.13,2.69,2.63,24.95
(주)성광벤드,014620,2009/12,19.83,83.95,-1.15,-29.9,0,-31.25,28.96,46.93,-7.56,-28.25,-5.43,70.61,-2.25,3.24
(주)성광벤드,014620,2010/12,6.83,13.09,3.53,-59.66,0,-62.28,18.08,4.7,-15.14,-53.79,0.91,11.47,-15.91,3.87
(주)성광벤드,014620,2011/12,13.38,4.8,22.05,22.75,0,19.98,19.26,5.77,24.71,12.21,5.09,2.08,18.67,-0.45
(주)성광벤드,014620,2012/12,14.79,8.41,19.91,147.63,0,158.2,-7.67,16.29,35.69,113.71,1.14,6.83,34.17,9.25
(주)성광벤드,014620,2013/12,3.94,30.99,-10.76,23.01,0,28.22,-2.03,17.75,9.9,18.98,3.66,29.61,6.02,12.98
(주)성광벤드,014620,2014/12,6.38,1.26,5.18,-39.8,0,-35.58,-2.99,7.72,-28.97,-31.43,0.82,7.83,-29.55,3.68
(주)성광벤드,014620,2015/12,-2.49,7.98,-11.08,-61.29,0,-58.01,-8.82,2.78,-12.4,-45.87,-0.81,7.59,-11.69,0.35
(주)성광벤드,014620,2016/12,-3.3,-6.82,-0.95,-96.68,0,-84.99,-13.87,0.37,-19.49,-57.59,-2.17,-5.58,-17.7,1.83
(주)성광벤드,014620,2017/12,-6,-1.33,-10.01,0,0,0,-15.48,-4.51,-30.26,-192.9,-4.44,-1.92,-27.01,-5.33
(주)성광벤드,014620,2018/12,-0.84,-1.02,-0.62,0,,0,13.77,-2.8,16.23,0,0,-1.04,16.23,-0.01
(주)성광벤드,014620,2019/12,0.99,-0.99,0.63,0,,0,1.41,1.46,21.67,1041.16,-1.74,1.33,23.83,2.5
(주)성광벤드,014620,2020/12,-0.71,-1.3,3.6,-53.27,,-70.23,2.47,0.49,-10.92,-37.92,-2.66,-4.72,-8.48,3.03
(주)성도이엔지,037350,2000/12,53.76,18.12,67.38,129.92,177.56,191,0,21.69,76.56,489.51,24.56,37.4,41.74,2283.94
(주)성도이엔지,037350,2001/12,-5.16,-1.92,-13.05,-7.37,,-17.67,0,43.27,-16.44,-31.93,0,6.38,-16.44,-36.31
(주)성도이엔지,037350,2002/12,45.32,-3.88,85.38,-75.8,-102.11,0,0,-0.88,-22.89,-6.79,-20.42,-2.62,-3.1,28.31
(주)성도이엔지,037350,2003/12,6.58,-9.69,8.19,205.84,0,0,-86.27,6.77,38.66,73.79,3.54,2.91,33.92,43.81
(주)성도이엔지,037350,2004/12,10.15,23.63,-3.62,119.45,67.25,76.05,203.02,15.12,87.41,-59.07,19.66,43.13,56.62,-91.38
(주)성도이엔지,037350,2005/12,35.09,-2.39,53.58,83.6,102.8,112.98,-34.21,41.85,20.21,66.56,2.86,5.26,16.87,6.37
(주)성도이엔지,037350,2006/12,8.23,21.44,-2.58,-49.17,-19.72,-17.89,0,15.8,9.92,-34.9,29.86,33.67,-15.35,-11.72
(주)성도이엔지,037350,2007/12,19.77,29.36,-14.82,-39.1,,0,0,6.94,28.1,-75.4,-6.42,79.08,36.88,-12.74
(주)성도이엔지,037350,2008/12,50.25,9.49,74.84,-24.04,0,0,0,27.54,-2.89,69.93,-4.57,30.18,1.76,27.03
(주)성도이엔지,037350,2009/12,-13.55,-33.47,-33.63,33.27,0,1949.81,0,15.4,11.33,304.95,-3.59,8.44,15.48,6.68
(주)성도이엔지,037350,2010/12,40.04,83.54,82.06,204.78,,-46.67,0,18,14.84,-38.18,-3.73,11.86,19.29,-25.17
(주)성도이엔지,037350,2011/12,-6.72,-34.81,-24.14,15.53,0,50.93,0,17.61,-17.14,36.21,9.03,12.28,-24.01,49.08
(주)성도이엔지,037350,2012/12,11.41,8.29,23.76,-34.31,0,-47.52,0,4.48,7.16,-30.87,15.98,2.3,-7.6,1.84
(주)성도이엔지,037350,2013/12,11.82,15.52,24.79,42.97,0,61.48,0,8.77,11.93,-7.81,19.39,0.25,-6.24,-3.41
(주)성도이엔지,037350,2014/12,-1.01,-4.77,-2.36,-60.54,0,96.88,0,14.9,-16.2,-32.16,-3.42,0.49,-13.24,14.31
(주)성도이엔지,037350,2015/12,1.83,-0.89,-1.11,-41.21,0,-72.24,0,2.33,-25,-1.47,-3.54,5,-22.25,16.75
(주)성도이엔지,037350,2016/12,25.3,10.11,40.56,404.47,0,179.62,0,9.13,110.8,106.49,10.09,9.8,91.48,10.49
(주)성도이엔지,037350,2017/12,12.65,-8.11,16.63,24.49,0,46.39,0,12.63,32.03,-2.23,15,7.48,14.81,-6.48
(주)성도이엔지,037350,2018/12,11.95,0.14,22.54,17.49,,-77.96,0,-1.7,28.77,-59.58,13.77,-2.98,13.19,0.9
(주)성도이엔지,037350,2019/12,12.74,71.94,-10.09,-3.6,,0,-90.08,-34.39,23.4,-752.73,5.1,53.44,17.42,-6.73
(주)성도이엔지,037350,2020/12,-14.61,-8.59,-31.21,0,,0,-79.16,65.12,-31.65,0,3.33,2.71,-33.86,-8.38
(주)성우몰드,053440,2000/12,,,,,,,,,,,,,,
(주)성우몰드,053440,2001/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)성우몰드,053440,2002/12,6.35,21.31,-5.78,90.86,,-85.91,139.3,-1.16,26.72,-7.15,-5.48,16.38,34.06,17.29
(주)성우몰드,053440,2003/12,-0.55,-5.19,8.62,447.62,-24.57,-9.72,30.87,2.19,30.34,9.17,-1.45,-6.68,32.26,4.86
(주)성우몰드,053440,2004/12,4.79,-4.63,4.56,-17.37,348.07,260.65,53.69,-8.17,14.27,-45.1,4.41,4.97,9.44,-84.42
(주)성우몰드,053440,2005/12,-2.44,-7.17,-8.69,-24.02,1.9,7.4,-17.79,4.35,19.23,-18.69,11.27,2.41,7.16,-8.11
(주)성우몰드,053440,2006/12,-4.28,-7.23,-4.06,22.38,-2.89,2.37,-22.19,5.26,-5.61,-4.73,3.8,-4.43,-9.06,3.22
(주)성우몰드,053440,2007/12,22.29,13.18,7.06,22.56,,107.79,-19.87,20.02,-2.16,63.6,8.54,32.86,-9.86,1.04
(주)성우몰드,053440,2008/12,27.31,2.6,30.18,12.27,0,-94.33,49.73,12.81,15.8,-59.46,12.36,25.71,3.06,-39.1
(주)성우몰드,053440,2009/12,36.43,4.23,89.55,-10.89,0,1803.21,-92.81,21.31,4.19,174.41,-4,5.65,8.54,7.26
(주)성우하이텍,015750,2000/12,27.39,64.22,32.01,16.9,4.76,12.13,145.74,10.73,28.75,5.72,24.05,24.69,3.79,13.29
(주)성우하이텍,015750,2001/12,-3.29,12.89,-25.9,-53.84,-3.34,-0.67,-11.86,14.23,7.32,27.43,-10.24,10.71,19.56,13.9
(주)성우하이텍,015750,2002/12,14.35,-2.57,41.25,1.27,-37.71,-42.84,43.07,-2.12,32.05,-19.19,27.18,3.19,3.83,0.19
(주)성우하이텍,015750,2003/12,6.12,8.7,-12.64,33.25,-85.37,-52.5,-20.13,5.27,-33.59,8.82,-5.73,16.76,-29.56,27.14
(주)성우하이텍,015750,2004/12,10.72,1.69,16.94,145.15,2493.43,741.27,-23.66,22.66,39.13,30.47,21.46,8.07,14.55,-9.17
(주)성우하이텍,015750,2005/12,57.95,31.09,71.67,71.21,187.37,176.63,-12.48,79.33,31.34,77.87,-2.5,51.65,34.71,27.82
(주)성우하이텍,015750,2006/12,31.19,29.34,48.65,1.12,-48.31,-41.5,-6.34,44.14,17.46,-50.47,9.91,22.11,6.87,-80.93
(주)성우하이텍,015750,2007/12,1.65,-2.02,3.31,2.93,,16.23,2.23,22.68,4.93,18.22,7.62,0.6,-2.5,1.8
(주)성우하이텍,015750,2008/12,31.92,13.06,16.75,3.35,0,21.64,-2.97,29.89,-6.49,4.67,3.47,41.79,-9.63,4.17
(주)성우하이텍,015750,2009/12,36.35,19.27,69.17,70.76,0,170.91,992.17,33.96,48.14,64.88,23.18,18.77,20.26,17.05
(주)성우하이텍,015750,2010/12,27.04,22,24.92,-13.73,0,22.95,40.37,34.06,82.56,-8.52,28.12,28.65,42.49,-14.29
(주)성우하이텍,015750,2011/12,19.26,35.55,26.83,-21.17,0,-58.32,89.83,6.05,21,-37.46,3.27,13.65,17.16,3.7
(주)성우하이텍,015750,2012/12,-2.28,-0.64,-13.13,27.52,0,30.52,-13.18,12.45,8.46,-7.23,5.06,6.69,3.24,4.71
(주)성우하이텍,015750,2013/12,0.37,0.29,-6.08,31.21,0,45.19,0.44,11.76,-7.27,21.26,1.63,4.71,-8.76,-9.25
(주)성우하이텍,015750,2014/12,22.52,10.88,33.96,45.59,0,11.49,36.09,14.98,11.95,-22.93,15.25,15.61,-2.86,-11.25
(주)성우하이텍,015750,2015/12,23.04,19.75,18.51,12.92,0,-12.3,-4.59,11.19,18.79,30.77,2.02,26.2,16.44,27.02
(주)성우하이텍,015750,2016/12,6.1,5.49,1.67,2.2,0,-23.22,-15.28,8.14,2.71,-1.99,11.33,9.01,-7.74,-6.52
(주)성우하이텍,015750,2017/12,5.51,8.92,16.07,16.65,0,-21.7,16.12,7.12,-5.41,-6.48,0.74,-0.97,-6.1,-6.49
(주)성우하이텍,015750,2018/12,1.96,-3.88,-4.69,-52.1,,9.87,-3.12,13.73,-0.94,-4.43,-4.02,6.73,3.21,5.66
(주)성우하이텍,015750,2019/12,-4.82,0.76,-4.03,67.05,,0,3.13,-3.8,1.56,-44.54,4.82,-5.33,-3.11,0.97
(주)성우하이텍,015750,2020/12,1.73,-5.96,4.41,-61.59,,0,-23.91,-1.05,-5.42,-1.09,3.21,-0.01,-8.36,31.58
(주)성진산업,037650,2000/12,81.96,132.57,66.47,-62.42,,-56.15,-4.26,88.94,54.7,-2.94,17.54,111.8,31.62,5.74
(주)성진산업,037650,2001/12,8.43,1.85,20.24,396.24,71.71,70.82,12.87,32.46,4.96,23.23,-5.65,-9.43,11.24,13.82
(주)성진산업,037650,2002/12,45.98,-6.54,74.21,-67.47,-52.54,-15.35,52.33,-5.98,-0.67,-5.9,-7.26,-10.74,7.11,2.17
(주)성진산업,037650,2003/12,14.14,-8.8,16.88,0,-1321.49,0,6.76,14.27,43.76,-77.02,-25.81,3.43,93.77,31.54
(주)성진산업,037650,2004/12,-84.43,-10.81,-92.76,0,0,0,-99.2,0,-59.19,-3242.48,-23.6,-47.5,-46.58,-57.02
(주)성창오토텍,080470,2003/12,,,,,,,,,,,,,,
(주)성창오토텍,080470,2004/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)성창오토텍,080470,2005/12,34.4,6.47,55.05,41.44,26.29,41.76,58.4,16.16,45.82,0,0,9.94,0,0
(주)성창오토텍,080470,2006/12,55.23,13.23,80.22,3.85,42.6,41.11,9.98,87.04,14.6,0,0,13.51,0,0
(주)성창오토텍,080470,2007/12,-1.39,-1.58,-6.85,-14.81,,-0.52,14.28,11.63,3.45,-11.91,11.22,13.09,-6.99,0.43
(주)성창오토텍,080470,2008/12,0.45,-3.24,-0.62,-78.71,0,-38.14,-6.32,7.16,-3.48,-17.43,3.67,2.76,-6.9,9.9
(주)성창오토텍,080470,2009/12,24.51,-3.72,31.75,153.2,0,-21.47,-14.02,3.31,-7.1,-11.16,-11.5,9.21,4.97,-11.86
(주)성창오토텍,080470,2010/12,39.45,9.54,56.04,267.69,0,147.84,7.26,35.55,70.11,85.39,5,-2.84,62.01,29.94
(주)성창오토텍,080470,2011/12,36.37,60.14,30.35,23.25,0,62.74,76.57,26.11,28.98,7.5,30.48,61,-1.15,1.86
(주)성창오토텍,080470,2012/12,3.86,37.71,-15.09,15.72,0,-19.54,-13.49,8.48,9.03,-30.2,27.01,66.64,-14.16,-12.14
(주)성창오토텍,080470,2013/12,43.65,95.29,31.87,-10.03,0,34.91,48.43,19.15,19.62,-32.64,93.68,63.53,-38.24,-30.44
(주)성창오토텍,080470,2014/12,4.47,-2.45,6.4,-73.7,0,-57.31,17.51,2.67,-8.67,-3.66,-9.79,1.84,1.25,44.86
(주)성창오토텍,080470,2015/12,2.67,-36.68,14.82,50.99,0,34.59,21.65,5.03,-0.21,7.47,6.91,-14.61,-6.65,-3.54
(주)성창오토텍,080470,2016/12,-3.58,1.09,-4.34,-84.12,0,-58.98,-16.56,0.37,1.32,-15.32,0,-2.12,1.32,-3.26
(주)성창오토텍,080470,2017/12,-2.78,1.78,-14.34,243.32,0,0,23.55,-3.42,9.43,-40.03,-9.54,18.81,20.96,-6.14
(주)성창오토텍,080470,2018/12,2.01,-15.58,5.09,166.5,,0,23.73,-8.99,0.31,3.93,-12.59,-2.14,14.75,56.94
(주)성창오토텍,080470,2019/12,-4.57,-6.06,-8.27,-56.52,,0,25.92,-2.22,-7.03,72.29,-6.23,0.79,-0.85,1.77
(주)성창오토텍,080470,2020/12,10.72,-4.97,17.97,147.06,,0,-19.29,1.85,1.22,35.4,-15.77,1.18,20.16,7.26
(주)세경하이테크,148150,2011/12,,,,,,,,,,,,,,
(주)세경하이테크,148150,2012/12,0,0,0,0,,0,0,0,0,0,0,0,0,0
(주)세경하이테크,148150,2013/12,84.64,232.74,59.53,164.43,,197.48,60.43,225.85,90.78,0,0,181.85,0,0
(주)세경하이테크,148150,2014/12,-12.92,-19.54,-15.9,-96.03,,-88.48,-53.71,2.85,-34.06,0,0,-6.38,0,0
(주)세경하이테크,148150,2015/12,6.87,9.03,3.95,291.38,,146.32,-54.25,4.99,-22.12,0,0,12.62,0,0
(주)세경하이테크,148150,2016/12,4.31,9.54,0.96,-55.31,,-90.45,31.07,-0.45,5.59,0,0,10.39,0,0
(주)세경하이테크,148150,2017/12,-2.7,-5.85,3.54,-80.91,,0,-31.76,-2.29,1.75,0,0,-13.08,0,0
(주)세경하이테크,148150,2018/12,88.83,15.84,129.76,12566,,0,515.81,68.69,144.06,0,0,7.8,0,0
(주)세경하이테크,148150,2019/12,32.29,100.16,16.3,-43.07,,-36.18,-40.3,55.58,-14.82,0,0,99.77,0,0
(주)세경하이테크,148150,2020/12,8.51,3.12,9.12,-93.99,,0,-7.76,-5.19,-32.5,-79.65,-10.75,7,-24.37,4.88
(주)세계투어,047600,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)세계투어,047600,2001/12,43.51,23.89,43.58,0,-262.39,0,79.15,-24.21,34.45,-48.69,-10.97,43.39,51.01,80.34
(주)세계투어,047600,2002/12,-4.63,17.99,-4.1,0,,0,12.46,-23.21,-32.98,-315.55,-2.17,-5.49,-31.49,-11.45
(주)세계투어,047600,2003/12,-29.73,-8.95,-51.27,0,0,0,-84.9,-2.52,38.77,0,-40,5.74,131.29,28.24
(주)세계투어,047600,2004/12,-30.39,-38.77,-46.6,0,0,0,91.23,-63.22,-65.66,-4,-1.23,-18.09,-65.23,-78.52
(주)세계투어,047600,2005/12,-30.88,-7.77,-21.97,0,-3808.36,0,-15.51,0,-54.67,-996.97,-17.5,-35.29,-45.05,66.87
(주)세계투어,047600,2006/12,41.84,-0.58,146.97,0,0,0,0,0,35.28,0,-65.15,-20.87,288.21,103.64
(주)세계투어,047600,2007/12,13.82,-78.88,23.93,0,,0,0,0,-49.67,0,456.52,-5,-90.96,-63.32
(주)세계투어,047600,2008/12,-41.94,-73.14,-46.62,0,0,0,0,-57.53,358.85,0,-16.41,-30.58,448.91,217.71
(주)세계투어,047600,2009/12,68.54,0.72,25.51,0,0,0,0,138.45,40.84,0,1.87,148.92,38.25,-16.25
(주)세계투어,047600,2010/12,-39.2,496.47,-72.94,0,0,0,0,-63.95,-21.92,0,-69.72,-7.42,157.92,102.48
(주)세기리텍,199870,2011/12,,,,,,,,,,,,,,
(주)세기리텍,199870,2012/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)세기리텍,199870,2013/12,3.41,-1.57,10.93,0,0,0,3.93,105.75,27.52,0,0,-1.81,0,0
(주)세기리텍,199870,2014/12,39.09,13.34,65.1,-9.81,0,-7.14,157.64,82.51,15.78,0,0,18.74,0,0
(주)세기리텍,199870,2015/12,15.63,5.52,21.96,-13.59,0,-57.95,74.7,21.17,-6.21,0,0,8.74,0,0
(주)세기리텍,199870,2016/12,-11.96,0.66,-23.07,0,,0,-10.75,-24.32,-23.35,-113.31,-3.23,1.6,-20.79,2.4
(주)세니콘,056060,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)세니콘,056060,2001/12,3.82,5.5,-8.57,-4.83,7.8,1.69,-8.61,38.97,0.64,8.22,2.27,8.12,-1.6,16.46
(주)세니콘,056060,2002/12,117.86,-97.81,130.47,6.46,34,38.23,-37.5,120.28,9.66,59.52,-17.78,114.16,33.37,51.96
(주)세니콘,056060,2003/12,8.61,-22.88,14.41,-50.89,,0,-28.07,12.97,-27,-77.06,-5.41,6.77,-22.83,14
(주)세니콘,056060,2004/12,-44.98,-38.86,-41.18,0,0,0,-55.21,-69.24,-34.52,-6664.05,-71.43,-46.27,129.18,178.46
(주)세니콘,056060,2005/12,24.92,-28.57,75.31,0,0,0,0,-67,-9.51,0,0,6.22,0,0
(주)세동,053060,2000/12,,,,,,,,,,,,,,
(주)세동,053060,2001/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)세동,053060,2002/12,13.66,22.11,4.35,38.75,,18.74,8.49,8.05,18.89,6.11,5.33,20.79,12.87,11.43
(주)세동,053060,2003/12,15.53,2.21,18.14,37.84,93.7,67.49,16.5,12.98,17.8,9.78,10.97,13.81,6.16,0.91
(주)세동,053060,2004/12,13.11,8.44,13.22,-24.59,-22.31,-21.57,1.16,6.17,12.33,-58.11,6.46,13.04,5.51,-85.8
(주)세동,053060,2005/12,6.96,14.02,5.42,0,-91.37,-77.25,10.93,4.1,6.93,-23.33,-0.71,8.03,7.7,6.51
(주)세동,053060,2006/12,11.01,7.07,9.25,0,399.21,69.43,16.11,1.33,18.72,33.6,0,12.19,18.72,9.88
(주)세동,053060,2007/12,23.87,39.73,11.13,0,,-43.53,10,1.43,12.9,-2.18,1.8,32.21,10.9,6.35
(주)세동,053060,2008/12,17.28,24.75,-2.09,0,0,0,6.6,3.65,4.04,-63.04,-1.06,27.93,5.16,-0.72
(주)세동,053060,2009/12,7.47,1.78,14.84,0,0,0,-0.34,1.72,-1.53,256.83,-2.14,4.36,0.63,0.4
(주)세동,053060,2010/12,8.08,-6.25,19.41,0,0,416.42,15.39,28.24,28.67,73.78,4.01,2.83,23.71,21.08
